E (meV)	EVR84_360K_0.35A-1	err	E (meV)	EVR84_360K_0.45A-1	err	E (meV)	EVR84_360K_0.55A-1	err	E (meV)	EVR84_360K_0.65A-1	err	E (meV)	EVR84_360K_0.75A-1	err	E (meV)	EVR84_360K_0.85A-1	err	E (meV)	EVR84_360K_0.95A-1	err	E (meV)	EVR84_360K_1.05A-1	err	E (meV)	EVR84_360K_1.15A-1	err	E (meV)	EVR84_360K_1.25A-1	err	E (meV)	EVR84_360K_1.35A-1	err	E (meV)	EVR84_360K_1.45A-1	err	E (meV)	EVR84_360K_1.55A-1	err	E (meV)	EVR84_360K_1.65A-1	err	E (meV)	EVR84_360K_1.75A-1	err	E (meV)	EVR84_360K_1.85A-1	err
0.56350006	2.1716868	1.1017067	0.56350006	0.57276644	0.9253984	0.56350006	2.4856367	0.984266	0.56350006	3.6047011	1.0469427	0.56350006	4.9494704	1.1482134	0.56350006	3.0182315	1.1355584	0.56350006	3.9165521	1.1040222	0.56350006	6.1207958	1.1155317	0.56350006	7.6878892	1.4919124	0.56350006	7.0106844	1.1098621	0.56350006	6.9300485	0.92321511	0.56350006	7.868249	1.0297649	0.56350006	6.1614528	0.84921411	0.56350006	6.6084406	0.93015224	0.56350006	-1.0956417	0.54398635	0.56350006	-1.0956417	0.54398635
0.56940006	4.9027666	1.46994	0.56940006	3.1166628	1.0958212	0.56940006	3.3064864	1.0908103	0.56940006	5.0968708	1.15158	0.56940006	2.0376289	1.1422672	0.56940006	6.087018	1.0651479	0.56940006	4.6615558	1.2510151	0.56940006	7.5043447	1.2788101	0.56940006	9.5262205	1.783352	0.56940006	5.8844345	1.1472291	0.56940006	8.6703343	0.995231	0.56940006	8.0699243	0.97812169	0.56940006	6.6781323	0.8471111	0.56940006	6.7645573	0.90038578	0.56940006	-1.0955685	0.54395	0.56940006	-1.0955685	0.54395
0.57530006	2.6271799	1.1988032	0.57530006	2.2057743	0.93682428	0.57530006	4.1501703	1.2286666	0.57530006	3.9923491	1.0571919	0.57530006	2.9520019	1.1126308	0.57530006	4.705527	1.0374404	0.57530006	5.4139605	1.0324278	0.57530006	7.7916976	1.2047288	0.57530006	5.9768697	1.3550145	0.57530006	4.6280121	1.0336569	0.57530006	9.060199	1.0827868	0.57530006	7.6104676	1.0117725	0.57530006	7.1270097	0.89203118	0.57530006	7.1570342	0.90269079	0.57530006	-1.0954957	0.54391385	0.57530006	-1.0954957	0.54391385
0.58120006	1.8252857	0.93020473	0.58120006	2.175176	1.1028656	0.58120006	4.1445869	1.096591	0.58120006	4.9802925	1.0281507	0.58120006	4.3442595	1.0331323	0.58120006	6.6207651	1.2151498	0.58120006	6.4905518	1.318459	0.58120006	7.0547224	1.248367	0.58120006	7.7154399	1.4830724	0.58120006	6.5796456	1.2189958	0.58120006	5.1682179	1.0130133	0.58120006	7.1097314	1.1057549	0.58120006	7.0251298	0.92888641	0.58120006	5.4439035	0.87550629	0.58120006	-1.0954233	0.5438779	0.58120006	-1.0954233	0.5438779
0.58710006	1.2522575	1.0842222	0.58710006	3.6619583	1.118088	0.58710006	2.2456443	1.0825986	0.58710006	4.2830372	1.1092407	0.58710006	5.5112802	1.3044824	0.58710006	3.144003	1.2455246	0.58710006	5.5672409	1.2357769	0.58710006	7.3217427	1.4120938	0.58710006	6.8614459	1.5189637	0.58710006	6.8442914	1.1412934	0.58710006	7.1021441	1.0207036	0.58710006	7.0914812	1.0896211	0.58710006	7.2302669	0.87124348	0.58710006	-1.0953513	0.54384216	0.58710006	-1.0953513	0.54384216	0.58710006	-1.0953513	0.54384216
0.59300006	0.9464044	1.1306075	0.59300006	2.3407661	1.1103491	0.59300006	3.6676626	1.0166063	0.59300006	4.3569599	1.0879524	0.59300006	4.4654905	1.278587	0.59300006	4.6179353	1.3119015	0.59300006	5.6595205	1.2742457	0.59300006	6.7804702	1.3441689	0.59300006	7.7562248	1.6004583	0.59300006	6.7879695	1.2010622	0.59300006	5.6332879	0.9488212	0.59300006	6.884801	1.0159851	0.59300006	7.2814082	0.91699132	0.59300006	-1.0952797	0.54380661	0.59300006	-1.0952797	0.54380661	0.59300006	-1.0952797	0.54380661
0.59890006	3.0651725	1.1847342	0.59890006	3.0171043	1.026129	0.59890006	2.1555993	1.0689229	0.59890006	3.4823232	1.1577972	0.59890006	4.7405472	1.1297745	0.59890006	4.4048857	1.0939522	0.59890006	3.9485492	1.2015986	0.59890006	6.7507264	1.226004	0.59890006	6.0551121	1.4449106	0.59890006	7.7611792	1.2619359	0.59890006	5.6274916	0.94669286	0.59890006	7.8182095	1.0028565	0.59890006	6.8400555	0.95891645	0.59890006	-1.0952085	0.54377128	0.59890006	-1.0952085	0.54377128	0.59890006	-1.0952085	0.54377128
0.60480006	3.4726602	1.2005427	0.60480006	3.4137383	1.018756	0.60480006	1.8671389	1.1589577	0.60480006	1.9868039	1.1045531	0.60480006	3.5755957	1.0765525	0.60480006	5.0688169	1.1812696	0.60480006	4.5712761	1.2098288	0.60480006	6.0842483	1.2241818	0.60480006	7.2646189	1.4950252	0.60480006	8.505342	1.2443178	0.60480006	6.0768973	1.0421197	0.60480006	7.0184726	1.0420364	0.60480006	6.4335109	0.91118917	0.60480006	-1.0951378	0.54373614	0.60480006	-1.0951378	0.54373614	0.60480006	-1.0951378	0.54373614
0.61070006	1.6987024	1.2318152	0.61070006	1.3485675	1.0403372	0.61070006	3.1467649	1.1400923	0.61070006	1.9246951	0.97444205	0.61070006	3.9650651	1.1498205	0.61070006	4.2078036	1.1939833	0.61070006	6.0547043	1.1495611	0.61070006	6.6396974	1.4741185	0.61070006	5.4134032	1.3469994	0.61070006	6.2468384	0.94908475	0.61070006	6.352809	0.91706672	0.61070006	6.8530175	0.98650924	0.61070006	6.1952127	0.92476454	0.61070006	-1.0950674	0.54370122	0.61070006	-1.0950674	0.54370122	0.61070006	-1.0950674	0.54370122
0.61660006	1.4208307	1.4715803	0.61660006	1.2075449	0.982392	0.61660006	3.5288802	1.0720724	0.61660006	2.8082311	0.98983511	0.61660006	3.4836157	1.2880533	0.61660006	4.1928922	1.0748741	0.61660006	7.6885585	1.191987	0.61660006	6.4678694	1.3371542	0.61660006	5.3995797	1.2545386	0.61660006	4.255827	1.0727066	0.61660006	7.0000576	1.0021997	0.61660006	8.1261681	1.0513889	0.61660006	7.0827414	0.91855147	0.61660006	-1.0949975	0.54366651	0.61660006	-1.0949975	0.54366651	0.61660006	-1.0949975	0.54366651
0.62250006	0.44829063	1.3279112	0.62250006	1.8913201	0.93974033	0.62250006	2.8851598	1.0807714	0.62250006	2.002621	1.1204732	0.62250006	4.9674223	1.1663718	0.62250006	5.2542001	1.1211073	0.62250006	5.3501735	1.1892861	0.62250006	5.6502053	1.1782836	0.62250006	5.8360571	1.3247288	0.62250006	5.4208599	1.0890362	0.62250006	6.446709	1.0913125	0.62250006	6.8924544	1.0143385	0.62250006	6.317106	0.91255779	0.62250006	-1.094928	0.543632	0.62250006	-1.094928	0.543632	0.62250006	-1.094928	0.543632
0.62840006	1.470109	1.2341672	0.62840006	2.2142358	1.0140481	0.62840006	2.4093569	0.99897698	0.62840006	4.8975902	1.2581739	0.62840006	4.6145664	1.2797976	0.62840006	4.3666367	1.1763264	0.62840006	4.3957228	1.1878235	0.62840006	4.9488308	1.191512	0.62840006	5.1731223	1.306687	0.62840006	5.5958137	0.98474132	0.62840006	6.1553781	1.0118755	0.62840006	6.4193349	0.8591241	0.62840006	5.9622876	0.89678215	0.62840006	-1.0948589	0.54359771	0.62840006	-1.0948589	0.54359771	0.62840006	-1.0948589	0.54359771
0.63430006	2.6870429	1.1569243	0.63430006	4.4236591	1.096263	0.63430006	3.0801622	1.0556592	0.63430006	2.1907111	1.1661231	0.63430006	4.4552298	1.3180188	0.63430006	3.4616982	1.1969431	0.63430006	5.4598743	1.1297943	0.63430006	3.7563539	1.1756667	0.63430006	6.2265457	1.2049887	0.63430006	5.3024129	1.0047271	0.63430006	6.0938205	1.0225863	0.63430006	6.8439763	0.93587235	0.63430006	5.069869	0.78110928	0.63430006	-1.0947903	0.54356363	0.63430006	-1.0947903	0.54356363	0.63430006	-1.0947903	0.54356363
0.64020006	1.964591	1.3414608	0.64020006	2.7368734	0.94742942	0.64020006	5.5140178	1.2373095	0.64020006	3.5746522	0.97621123	0.64020006	3.9418683	1.2392739	0.64020006	5.0815023	1.0206727	0.64020006	3.928291	1.1116436	0.64020006	4.5206694	1.2360301	0.64020006	6.7569718	1.4125817	0.64020006	4.5561913	1.0388808	0.64020006	7.0704849	1.0361068	0.64020006	5.128774	0.84925394	0.64020006	6.8830703	0.91699573	0.64020006	-1.0947221	0.54352977	0.64020006	-1.0947221	0.54352977	0.64020006	-1.0947221	0.54352977
0.64610006	3.459273	1.5175345	0.64610006	2.9627945	1.133783	0.64610006	2.9138413	1.0478774	0.64610006	3.4746978	1.0469319	0.64610006	5.1170086	1.2460944	0.64610006	4.5861914	1.0757619	0.64610006	4.266343	1.1679691	0.64610006	5.5877651	1.4238753	0.64610006	6.9130898	1.5093702	0.64610006	6.0436308	1.0555879	0.64610006	6.4807707	0.9671918	0.64610006	6.7358761	0.94621042	0.64610006	6.4333882	0.86697411	0.64610006	-1.0946543	0.54349612	0.64610006	-1.0946543	0.54349612	0.64610006	-1.0946543	0.54349612
0.65200006	1.7966217	1.1848636	0.65200006	3.6731113	1.058318	0.65200006	3.699385	1.1195381	0.65200006	3.9022523	1.0169011	0.65200006	5.4265413	1.365425	0.65200006	4.4734694	1.21618	0.65200006	4.5525876	0.99171116	0.65200006	4.9543628	1.4461177	0.65200006	3.8773035	1.1947797	0.65200006	5.8545977	1.052269	0.65200006	7.8401937	1.0285218	0.65200006	6.4749178	0.86763676	0.65200006	5.9776731	0.80485993	0.65200006	-1.094587	0.54346269	0.65200006	-1.094587	0.54346269	0.65200006	-1.094587	0.54346269
0.65790006	3.4482624	1.3280543	0.65790006	1.7366485	0.95924797	0.65790006	1.9648064	0.932354	0.65790006	4.4828675	1.0947234	0.65790006	5.1576181	1.1047058	0.65790006	2.914007	1.0852164	0.65790006	4.3963894	1.1546359	0.65790006	3.1724284	1.0694444	0.65790006	5.9241218	1.7781078	0.65790006	5.1785539	1.1595912	0.65790006	6.1892802	0.87345004	0.65790006	5.8703574	0.96030614	0.65790006	6.7855787	0.87322484	0.65790006	-1.0945201	0.54342947	0.65790006	-1.0945201	0.54342947	0.65790006	-1.0945201	0.54342947
0.66380006	1.9124884	1.1284241	0.66380006	1.683373	1.0790134	0.66380006	2.649862	1.1760145	0.66380006	3.7033726	1.1413804	0.66380006	4.5244801	1.0815045	0.66380006	2.8836315	1.0250715	0.66380006	4.4215843	1.1701203	0.66380006	5.8235478	1.3645106	0.66380006	5.831665	1.3472091	0.66380006	6.643373	1.0790653	0.66380006	7.1090801	0.97759983	0.66380006	7.0457484	0.90408053	0.66380006	6.0312968	0.84954447	0.66380006	-1.0944536	0.54339648	0.66380006	-1.0944536	0.54339648	0.66380006	-1.0944536	0.54339648
0.66970006	2.7334562	1.3060159	0.66970006	3.1413321	1.0799202	0.66970006	4.6355616	1.1139671	0.66970006	2.9806871	1.1583396	0.66970006	3.8138451	1.2248407	0.66970006	3.8996019	1.0143347	0.66970006	4.0358248	1.1470917	0.66970006	6.2860008	1.3300922	0.66970006	7.6230447	1.5208635	0.66970006	6.1241742	1.0629051	0.66970006	6.116465	0.99477532	0.66970006	4.820173	1.0002026	0.66970006	6.3672468	0.9014843	0.66970006	-1.0943876	0.54336371	0.66970006	-1.0943876	0.54336371	0.66970006	-1.0943876	0.54336371
0.67560006	1.6563448	1.3528298	0.67560006	1.3816911	1.0269441	0.67560006	2.1892166	1.056999	0.67560006	2.9881782	1.2759547	0.67560006	5.1637891	1.2189966	0.67560006	5.6564086	1.1807129	0.67560006	4.8786921	1.1252266	0.67560006	6.8163174	1.5434183	0.67560006	4.9879854	1.2200067	0.67560006	4.9232508	0.98766453	0.67560006	5.5915284	0.99892383	0.67560006	4.7540653	0.8813802	0.67560006	5.0440052	0.82269269	0.67560006	-1.0943221	0.54333116	0.67560006	-1.0943221	0.54333116	0.67560006	-1.0943221	0.54333116
0.68150006	3.4520429	1.5045079	0.68150006	2.7916198	1.1167441	0.68150006	3.6402806	0.96110902	0.68150006	2.4302093	1.0352032	0.68150006	2.0508016	1.0931744	0.68150006	5.8197104	1.1597184	0.68150006	6.0049718	1.2019332	0.68150006	5.5916085	1.4000587	0.68150006	3.8029833	1.3594714	0.68150006	4.5619075	0.92165998	0.68150006	4.6807825	0.92725206	0.68150006	4.8960773	0.90084328	0.68150006	6.0176318	0.86743525	0.68150006	-1.094257	0.54329884	0.68150006	-1.094257	0.54329884	0.68150006	-1.094257	0.54329884
0.68740006	2.8601297	1.3708665	0.68740006	0.54268245	1.295451	0.68740006	2.9417522	1.0648914	0.68740006	3.4726637	1.1438924	0.68740006	3.7072166	1.1199382	0.68740006	4.4202595	1.147486	0.68740006	4.424602	1.2368358	0.68740006	5.3272635	1.2647222	0.68740006	3.2007993	1.2544802	0.68740006	7.5113333	1.0135457	0.68740006	6.39198	1.0274486	0.68740006	5.4165728	0.88932842	0.68740006	7.2922629	0.91154023	0.68740006	-1.0941923	0.54326674	0.68740006	-1.0941923	0.54326674	0.68740006	-1.0941923	0.54326674
0.69330006	3.8712517	1.3651267	0.69330006	0.852237	1.0768637	0.69330006	3.0566953	1.0206638	0.69330006	5.6908352	1.0780635	0.69330006	2.2960546	1.189316	0.69330006	3.107958	1.1734283	0.69330006	2.2980822	1.2321333	0.69330006	3.123768	1.2408361	0.69330006	4.9934325	1.2281673	0.69330006	5.7276604	1.1593254	0.69330006	6.8365073	0.97430366	0.69330006	6.1707439	0.96276541	0.69330006	5.3496083	0.85683179	0.69330006	-1.0941282	0.54323488	0.69330006	-1.0941282	0.54323488	0.69330006	-1.0941282	0.54323488
0.69920006	2.4114698	1.4113853	0.69920006	0.66643923	1.1242175	0.69920006	2.4083292	0.99384141	0.69920006	4.9823443	1.0005659	0.69920006	3.8957369	1.1808122	0.69920006	5.160101	1.2361941	0.69920006	5.8003342	1.2430064	0.69920006	4.9718677	1.4850214	0.69920006	6.0034524	1.3114232	0.69920006	4.7210681	1.0073156	0.69920006	5.0948855	1.018781	0.69920006	6.5190606	0.96290282	0.69920006	5.4081012	0.79884104	0.69920006	-1.0940644	0.54320324	0.69920006	-1.0940644	0.54320324	0.69920006	-1.0940644	0.54320324
0.70510006	2.4772424	1.1728876	0.70510006	2.1678591	1.2880311	0.70510006	1.4230661	1.3142977	0.70510006	3.9845299	1.0248462	0.70510006	1.9600584	1.124538	0.70510006	5.4887241	1.1948838	0.70510006	6.0940135	1.1703292	0.70510006	7.0727642	1.460429	0.70510006	7.0140158	1.6077171	0.70510006	4.8589157	1.0712102	0.70510006	6.0131029	1.1437909	0.70510006	5.9849384	0.92533252	0.70510006	5.3539448	0.7739007	0.70510006	-1.0940012	0.54317183	0.70510006	-1.0940012	0.54317183	0.70510006	-1.0940012	0.54317183
0.71100006	2.4381738	1.2453403	0.71100006	2.053085	1.1076973	0.71100006	2.673835	1.0484141	0.71100006	3.6294607	1.0918011	0.71100006	1.7756912	1.1715254	0.71100006	3.4365039	1.1255564	0.71100006	6.636151	1.0891872	0.71100006	6.6931585	1.4681932	0.71100006	6.7348701	1.4806747	0.71100006	4.2976329	1.0739867	0.71100006	5.8193992	0.91944034	0.71100006	6.5091778	1.062599	0.71100006	5.0290607	0.82636412	0.71100006	-1.0939384	0.54314065	0.71100006	-1.0939384	0.54314065	0.71100006	-1.0939384	0.54314065
0.71690006	3.5947858	1.3355291	0.71690006	1.1930346	1.0831451	0.71690006	2.6232535	1.1657397	0.71690006	3.5623728	1.2245652	0.71690006	2.7241382	1.1483836	0.71690006	4.1891251	0.99515086	0.71690006	3.8869879	1.0998394	0.71690006	3.6692905	1.5179877	0.71690006	6.5004989	1.4274999	0.71690006	6.2072201	1.1286894	0.71690006	6.1822176	0.85599567	0.71690006	5.892193	0.96990604	0.71690006	5.25964	0.76053674	0.71690006	-1.0938761	0.54310971	0.71690006	-1.0938761	0.54310971	0.71690006	-1.0938761	0.54310971
0.72280006	1.4812938	1.5385393	0.72280006	3.3709761	1.0957805	0.72280006	3.5301151	0.89516422	0.72280006	1.9568783	1.2186541	0.72280006	4.7491713	1.1563747	0.72280006	5.328262	1.0620202	0.72280006	4.187891	1.0849283	0.72280006	4.7636021	1.4698333	0.72280006	2.819807	1.1016804	0.72280006	6.2988618	0.97942745	0.72280006	4.1612755	0.93250813	0.72280006	5.362332	0.855123	0.72280006	6.540983	0.90572617	0.72280006	-1.0938142	0.543079	0.72280006	-1.0938142	0.543079	0.72280006	-1.0938142	0.543079
0.72870007	-1.0937528	0.54304853	0.72870007	2.4609906	1.0273061	0.72870007	1.6771655	0.93223605	0.72870007	2.6015042	1.1155872	0.72870007	1.0140909	1.2980641	0.72870007	6.303124	1.0856593	0.72870007	4.8552671	1.0030734	0.72870007	3.8443182	1.6370579	0.72870007	5.4280469	1.5712264	0.72870007	4.6925413	1.0315662	0.72870007	5.6491755	0.90748536	0.72870007	5.4901391	0.88179942	0.72870007	5.3720943	0.89772242	0.72870007	-1.0937528	0.54304853	0.72870007	-1.0937528	0.54304853	0.72870007	-1.0937528	0.54304853
0.73460007	-1.093692	0.5430183	0.73460007	1.0835485	1.1466187	0.73460007	3.2384286	1.0301414	0.73460007	1.3606434	1.2227883	0.73460007	1.1870523	1.1516863	0.73460007	5.2550577	1.0601832	0.73460007	3.4814959	1.0758992	0.73460007	3.7559398	1.5414129	0.73460007	5.7624492	1.4081786	0.73460007	5.8951169	1.1000585	0.73460007	5.517566	0.83603489	0.73460007	5.4959873	0.90599658	0.73460007	5.358262	0.86890305	0.73460007	-1.093692	0.5430183	0.73460007	-1.093692	0.5430183	0.73460007	-1.093692	0.5430183
0.74050007	-1.0936316	0.54298831	0.74050007	2.1317484	0.98290874	0.74050007	3.1914184	1.1698057	0.74050007	1.6410859	1.1260349	0.74050007	2.7571003	1.1198792	0.74050007	2.2041704	1.0322823	0.74050007	4.5137583	1.1830365	0.74050007	3.0162172	1.1648497	0.74050007	3.5515027	1.1346282	0.74050007	5.6091984	1.0279319	0.74050007	5.5931482	1.0050102	0.74050007	5.2250304	0.89191307	0.74050007	5.3255454	0.86255228	0.74050007	-1.0936316	0.54298831	0.74050007	-1.0936316	0.54298831	0.74050007	-1.0936316	0.54298831
0.74640007	-1.0935716	0.54295856	0.74640007	3.4128831	1.0469205	0.74640007	1.903038	1.1533732	0.74640007	3.5473409	1.0693118	0.74640007	3.6782774	1.260318	0.74640007	3.5978238	1.1679281	0.74640007	6.210546	1.2738623	0.74640007	3.1526467	1.2934035	0.74640007	4.5478244	1.2067607	0.74640007	3.7493544	0.98373328	0.74640007	5.5536116	0.96427353	0.74640007	5.1452634	0.94162998	0.74640007	6.7039145	0.83935194	0.74640007	-1.0935716	0.54295856	0.74640007	-1.0935716	0.54295856	0.74640007	-1.0935716	0.54295856
0.75230007	-1.0935122	0.54292906	0.75230007	4.755123	0.99849689	0.75230007	2.615275	1.3344634	0.75230007	2.2349603	1.0022679	0.75230007	3.5092706	1.3440986	0.75230007	4.5286354	1.3765171	0.75230007	5.174813	1.0749995	0.75230007	4.0078685	1.334042	0.75230007	5.0413464	1.2478767	0.75230007	4.045728	0.91150575	0.75230007	5.5377874	0.87441676	0.75230007	6.3456211	0.89557595	0.75230007	5.082268	0.94931581	0.75230007	-1.0935122	0.54292906	0.75230007	-1.0935122	0.54292906	0.75230007	-1.0935122	0.54292906
0.75820007	-1.0934533	0.5428998	0.75820007	0.9838617	0.93388761	0.75820007	3.1069469	1.2021933	0.75820007	3.3333713	1.163108	0.75820007	5.0596402	1.1699492	0.75820007	4.6643378	1.14105	0.75820007	3.521576	1.2238899	0.75820007	3.68221	1.5826757	0.75820007	4.95652	1.2190089	0.75820007	4.2816853	1.1616282	0.75820007	4.3836921	0.91490184	0.75820007	5.3597112	0.97935427	0.75820007	3.5877802	0.8655024	0.75820007	-1.0934533	0.5428998	0.75820007	-1.0934533	0.5428998	0.75820007	-1.0934533	0.5428998
0.76410007	-1.0933948	0.54287079	0.76410007	1.6141827	0.97387622	0.76410007	3.3554799	1.1804858	0.76410007	2.9408404	1.1356678	0.76410007	3.6962923	1.2971262	0.76410007	4.4997622	1.106166	0.76410007	5.1136738	1.1199612	0.76410007	5.2797769	1.3201225	0.76410007	3.2801504	1.2491247	0.76410007	6.0193796	1.0512742	0.76410007	5.5803277	1.0200949	0.76410007	3.7673802	0.89423493	0.76410007	5.4100426	0.87837299	0.76410007	-1.0933948	0.54287079	0.76410007	-1.0933948	0.54287079	0.76410007	-1.0933948	0.54287079
0.77000007	-1.0933369	0.54284202	0.77000007	2.5525236	1.2164469	0.77000007	4.3592015	1.1826113	0.77000007	3.790042	1.2623572	0.77000007	4.830138	1.0829991	0.77000007	4.0358535	1.1222386	0.77000007	4.3351772	1.1105255	0.77000007	5.455886	1.4094587	0.77000007	4.0727096	1.1243865	0.77000007	5.3315476	1.0867824	0.77000007	7.4515598	0.98802856	0.77000007	5.9878896	0.97206045	0.77000007	6.0871049	0.88847466	0.77000007	-1.0933369	0.54284202	0.77000007	-1.0933369	0.54284202	0.77000007	-1.0933369	0.54284202
0.77590007	-1.0932795	0.54281351	0.77590007	3.0243974	1.1074246	0.77590007	3.8094124	1.0586173	0.77590007	2.3888571	1.0808225	0.77590007	3.8272657	1.1645166	0.77590007	4.8114475	1.0506188	0.77590007	3.6112095	1.1718759	0.77590007	5.0218252	1.2161204	0.77590007	3.4664634	1.2515635	0.77590007	5.2852697	1.0289598	0.77590007	5.350147	0.99379462	0.77590007	6.6397443	0.94015958	0.77590007	5.6062233	0.87794673	0.77590007	-1.0932795	0.54281351	0.77590007	-1.0932795	0.54281351	0.77590007	-1.0932795	0.54281351
0.78180007	-1.0932226	0.54278525	0.78180007	2.1310307	1.0151578	0.78180007	1.9369174	1.051167	0.78180007	3.0307047	1.1631022	0.78180007	2.7626768	1.2226257	0.78180007	3.1539851	1.1993129	0.78180007	3.0541979	1.1686003	0.78180007	3.9962041	1.3143985	0.78180007	3.7038558	1.1394839	0.78180007	3.7590918	0.96756217	0.78180007	4.383143	0.91816377	0.78180007	5.3443037	0.89606619	0.78180007	6.1644156	0.87503459	0.78180007	-1.0932226	0.54278525	0.78180007	-1.0932226	0.54278525	0.78180007	-1.0932226	0.54278525
0.78770007	-1.0931662	0.54275724	0.78770007	1.4969543	1.0124588	0.78770007	2.6006521	1.0388164	0.78770007	2.6059912	1.0326628	0.78770007	3.2462727	1.1713625	0.78770007	3.5083865	1.2042706	0.78770007	3.5646125	1.0641635	0.78770007	5.82031	1.3898788	0.78770007	5.6497801	1.2598673	0.78770007	5.5789546	1.0372115	0.78770007	4.8303959	0.85967279	0.78770007	4.3912054	0.96541149	0.78770007	4.7437835	0.93616842	0.78770007	-1.0931662	0.54275724	0.78770007	-1.0931662	0.54275724	0.78770007	-1.0931662	0.54275724
0.79360007	-1.0931103	0.54272949	0.79360007	3.5095848	0.94180508	0.79360007	1.3095339	1.128919	0.79360007	2.9831454	0.99636275	0.79360007	1.579933	1.3045168	0.79360007	3.1059882	1.2200009	0.79360007	4.7492913	1.1878293	0.79360007	4.5589616	1.4641019	0.79360007	4.4277103	1.2088113	0.79360007	3.7873273	1.0321909	0.79360007	5.4862548	0.90602793	0.79360007	4.6748385	0.85525398	0.79360007	4.1494239	0.82777743	0.79360007	-1.0931103	0.54272949	0.79360007	-1.0931103	0.54272949	0.79360007	-1.0931103	0.54272949
0.79950007	-1.0930549	0.54270199	0.79950007	0.74239772	1.043082	0.79950007	3.1367656	1.0158898	0.79950007	2.2453812	1.1466702	0.79950007	4.0830373	1.1697681	0.79950007	3.1832033	1.050383	0.79950007	3.7280175	1.1190628	0.79950007	4.4815718	1.8704035	0.79950007	3.9533552	1.1913056	0.79950007	3.9223058	1.0879313	0.79950007	6.1213512	0.93570457	0.79950007	6.0500273	0.8702119	0.79950007	5.3710398	0.8998717	0.79950007	-1.0930549	0.54270199	0.79950007	-1.0930549	0.54270199	0.79950007	-1.0930549	0.54270199
0.80540007	-1.093	0.54267476	0.80540007	1.546211	1.2091966	0.80540007	3.2140834	0.98278213	0.80540007	2.902252	1.2117443	0.80540007	3.5469564	0.95958877	0.80540007	1.6594458	1.1420314	0.80540007	3.4899599	1.105157	0.80540007	5.1853844	1.4500237	0.80540007	6.3700371	1.3123081	0.80540007	3.7928039	1.0259326	0.80540007	5.2953801	1.0193216	0.80540007	5.4094681	0.93503669	0.80540007	4.7829811	0.86822688	0.80540007	-1.093	0.54267476	0.80540007	-1.093	0.54267476	0.80540007	-1.093	0.54267476
0.81130007	-1.0929457	0.54264779	0.81130007	0.96957967	0.90563636	0.81130007	2.8728831	1.0512387	0.81130007	4.0736945	1.1127006	0.81130007	2.4978534	1.2314095	0.81130007	5.9873939	1.126315	0.81130007	2.7388097	1.1527162	0.81130007	5.4646342	1.5633656	0.81130007	3.9802197	1.186437	0.81130007	4.150882	1.033027	0.81130007	5.0195055	1.0201386	0.81130007	3.9744573	1.0015287	0.81130007	4.37403	0.89077407	0.81130007	-1.0929457	0.54264779	0.81130007	-1.0929457	0.54264779	0.81130007	-1.0929457	0.54264779
0.81720007	-1.0928919	0.54262107	0.81720007	2.6766232	0.96862048	0.81720007	3.3145275	1.0069051	0.81720007	4.2932405	1.0912877	0.81720007	3.7460285	1.1659248	0.81720007	3.9031486	1.2670827	0.81720007	1.5092281	1.1692485	0.81720007	5.0353354	1.4619797	0.81720007	4.3914701	1.2304474	0.81720007	6.0618653	1.0655561	0.81720007	5.193172	0.92022424	0.81720007	5.9165369	0.91275675	0.81720007	6.3938068	0.86056179	0.81720007	-1.0928919	0.54262107	0.81720007	-1.0928919	0.54262107	0.81720007	-1.0928919	0.54262107
0.82310007	-1.0928386	0.54259463	0.82310007	1.5210118	1.1093061	0.82310007	0.58229193	1.0387414	0.82310007	2.8058016	1.132448	0.82310007	1.2227403	1.1094211	0.82310007	3.2588856	1.2124649	0.82310007	4.9089661	1.1283389	0.82310007	5.7258556	1.4349885	0.82310007	3.5367307	1.1990089	0.82310007	5.8345928	1.0968356	0.82310007	3.9388844	0.92300294	0.82310007	5.0657617	0.9449146	0.82310007	6.074178	0.92985607	0.82310007	-1.0928386	0.54259463	0.82310007	-1.0928386	0.54259463	0.82310007	-1.0928386	0.54259463
0.82900007	-1.0927859	0.54256845	0.82900007	1.7342256	1.0507577	0.82900007	1.7740666	0.99414496	0.82900007	2.326291	1.1416823	0.82900007	4.0129771	1.075269	0.82900007	3.7648905	1.1411918	0.82900007	3.1889598	1.0710648	0.82900007	5.9232379	1.6005403	0.82900007	4.8527547	1.2814684	0.82900007	5.2150576	0.9407087	0.82900007	6.4856702	1.0901621	0.82900007	5.7371286	0.92087981	0.82900007	5.506654	0.75978992	0.82900007	-1.0927859	0.54256845	0.82900007	-1.0927859	0.54256845	0.82900007	-1.0927859	0.54256845
0.83490007	-1.0927337	0.54254253	0.83490007	3.0049541	0.87590263	0.83490007	2.9874472	1.0969422	0.83490007	2.8151188	1.0679446	0.83490007	3.1133619	0.98922261	0.83490007	2.04081	1.1208696	0.83490007	3.1054388	1.1293987	0.83490007	3.6676095	1.1249597	0.83490007	5.5886788	1.2045493	0.83490007	4.1257897	1.0872855	0.83490007	5.9281619	0.96176504	0.83490007	4.2070005	0.93522088	0.83490007	4.9797878	0.83694034	0.83490007	-1.0927337	0.54254253	0.83490007	-1.0927337	0.54254253	0.83490007	-1.0927337	0.54254253
