E (meV)	D1_butanol_4K_0.098A-1	err	E (meV)	D1_butanol_4K_0.196A-1	err	E (meV)	D1_butanol_4K_0.294A-1	err	E (meV)	D1_butanol_4K_0.399A-1	err	E (meV)	D1_butanol_4K_0.497A-1	err	E (meV)	D1_butanol_4K_0.595A-1	err	E (meV)	D1_butanol_4K_0.693A-1	err	E (meV)	D1_butanol_4K_0.798A-1	err	E (meV)	D1_butanol_4K_0.896A-1	err	E (meV)	D1_butanol_4K_0.994A-1	err	E (meV)	D1_butanol_4K_1.099A-1	err	E (meV)	D1_butanol_4K_1.197A-1	err	E (meV)	D1_butanol_4K_1.295A-1	err	E (meV)	D1_butanol_4K_1.4A-1	err	E (meV)	D1_butanol_4K_1.498A-1	err	E (meV)	D1_butanol_4K_1.596A-1	err	E (meV)	D1_butanol_4K_1.694A-1	err
-3.195	0.0	0.0	-3.195	0.0	0.0	-3.195	0.0	0.0	-3.195	-7.6292e-07	4.5421e-06	-3.195	1.60843e-05	1.0152e-05	-3.195	1.35213e-05	8.3152e-06	-3.195	1.2904e-05	1.1194e-05	-3.195	1.69597e-05	1.2945e-05	-3.195	9.84977e-06	1.1447e-05	-3.195	1.57333e-05	1.3248e-05	-3.195	6.05404e-06	1.9278e-05	-3.195	-2.07665e-06	1.7022e-05	-3.195	6.22798e-06	1.049e-05	-3.195	1.68183e-06	9.9049e-06	-3.195	-1.73055e-06	9.847e-06	-3.195	-8.02217e-07	9.568e-06	-3.195	2.34568e-06	1.0482e-05
-3.185	0.0	0.0	-3.185	0.0	0.0	-3.185	0.0	0.0	-3.185	-2.38773e-06	1.0439e-05	-3.185	2.13894e-05	1.0683e-05	-3.185	1.26055e-05	1.0654e-05	-3.185	7.83805e-06	1.2775e-05	-3.185	1.53439e-05	1.2438e-05	-3.185	9.02207e-06	1.0964e-05	-3.185	1.14639e-05	1.1846e-05	-3.185	2.75412e-08	1.4884e-05	-3.185	-1.33848e-06	1.3167e-05	-3.185	1.27435e-05	1.0554e-05	-3.185	8.33929e-06	1.0767e-05	-3.185	7.32582e-06	1.0064e-05	-3.185	4.94339e-06	1.004e-05	-3.185	4.2803e-06	1.0915e-05
-3.175	0.0	0.0	-3.175	0.0	0.0	-3.175	0.0	0.0	-3.175	-1.65844e-06	1.4499e-05	-3.175	2.30624e-05	1.0172e-05	-3.175	1.1893e-05	1.1979e-05	-3.175	4.38895e-06	1.3324e-05	-3.175	8.55693e-06	1.1755e-05	-3.175	5.97168e-06	1.12e-05	-3.175	8.08162e-06	1.1332e-05	-3.175	1.57829e-06	9.0416e-06	-3.175	-3.92682e-06	7.6708e-06	-3.175	9.0483e-06	1.0804e-05	-3.175	1.37732e-05	1.1569e-05	-3.175	1.06932e-05	1.0105e-05	-3.175	7.90276e-06	9.8432e-06	-3.175	4.59613e-06	1.0328e-05
-3.165	0.0	0.0	-3.165	0.0	0.0	-3.165	0.0	0.0	-3.165	1.87278e-06	1.408e-05	-3.165	2.00966e-05	9.6692e-06	-3.165	1.13145e-05	1.1861e-05	-3.165	3.22273e-06	1.2867e-05	-3.165	-2.58928e-07	1.1143e-05	-3.165	2.16425e-06	1.1516e-05	-3.165	7.82782e-06	1.1665e-05	-3.165	5.74517e-06	9.8577e-06	-3.165	-1.61239e-06	9.0549e-06	-3.165	-4.03492e-07	1.1114e-05	-3.165	7.42374e-06	1.1602e-05	-3.165	7.82949e-06	9.341e-06	-3.165	2.55037e-06	8.4604e-06	-3.165	-2.58135e-06	9.1096e-06
-3.155	0.0	0.0	-3.155	0.0	0.0	-3.155	0.0	0.0	-3.155	7.742e-07	6.6592e-06	-3.155	1.42071e-05	9.4658e-06	-3.155	1.16633e-05	9.4994e-06	-3.155	1.84496e-06	9.7462e-06	-3.155	-4.89149e-06	1.0034e-05	-3.155	7.1414e-07	1.1137e-05	-3.155	3.01678e-06	1.2187e-05	-3.155	4.65579e-06	1.1521e-05	-3.155	1.40157e-06	1.0039e-05	-3.155	-3.38662e-06	1.0266e-05	-3.155	2.3515e-07	1.0962e-05	-3.155	1.83073e-06	8.9193e-06	-3.155	-2.33678e-06	7.6916e-06	-3.155	-4.42106e-06	9.1094e-06
-3.145	0.0	0.0	-3.145	0.0	0.0	-3.145	0.0	0.0	-3.145	-3.50325e-06	4.5743e-06	-3.145	9.9349e-06	9.6167e-06	-3.145	9.97786e-06	9.3617e-06	-3.145	4.38304e-06	1.0157e-05	-3.145	-6.39711e-07	1.0291e-05	-3.145	-1.11047e-06	1.0944e-05	-3.145	-4.28146e-06	1.2405e-05	-3.145	3.40056e-07	1.203e-05	-3.145	8.94244e-07	1.0743e-05	-3.145	-3.15339e-06	1.033e-05	-3.145	-7.99025e-07	1.0819e-05	-3.145	-7.02469e-07	9.4544e-06	-3.145	-7.71935e-06	8.8269e-06	-3.145	-9.78309e-06	9.8965e-06
-3.135	0.0	0.0	-3.135	0.0	0.0	-3.135	0.0	0.0	-3.135	4.99316e-08	5.916e-06	-3.135	8.62663e-06	9.122e-06	-3.135	8.4608e-06	8.5654e-06	-3.135	4.81143e-06	9.8325e-06	-3.135	2.64606e-07	1.0023e-05	-3.135	1.6748e-06	1.0933e-05	-3.135	1.76681e-06	1.2594e-05	-3.135	1.44801e-06	1.2031e-05	-3.135	-1.59545e-06	1.0942e-05	-3.135	3.2021e-06	1.0632e-05	-3.135	2.4278e-06	1.0098e-05	-3.135	-1.42301e-06	9.2716e-06	-3.135	-6.07378e-06	9.8048e-06	-3.135	-9.34041e-06	9.8754e-06
-3.125	0.0	0.0	-3.125	0.0	0.0	-3.125	0.0	0.0	-3.125	1.20821e-06	7.8804e-06	-3.125	6.76958e-06	8.6619e-06	-3.125	8.61947e-06	8.8073e-06	-3.125	8.21483e-06	1.0394e-05	-3.125	-1.40355e-06	9.8371e-06	-3.125	3.83015e-06	1.0449e-05	-3.125	7.15187e-06	1.1296e-05	-3.125	2.04304e-06	1.1352e-05	-3.125	-3.08098e-06	1.1051e-05	-3.125	1.1841e-08	1.0175e-05	-3.125	1.95115e-06	9.5958e-06	-3.125	-2.82677e-06	9.5635e-06	-3.125	-5.14599e-06	9.5198e-06	-3.125	-9.92233e-06	8.5785e-06
-3.115	0.0	0.0	-3.115	0.0	0.0	-3.115	0.0	0.0	-3.115	5.48359e-06	1.0643e-05	-3.115	7.49239e-06	8.7927e-06	-3.115	1.03892e-05	9.3943e-06	-3.115	9.82064e-06	1.0951e-05	-3.115	3.09258e-06	1.0139e-05	-3.115	8.09023e-06	1.0087e-05	-3.115	1.16339e-05	1.1243e-05	-3.115	6.27169e-06	1.2526e-05	-3.115	1.94078e-06	1.0949e-05	-3.115	-2.2118e-06	8.988e-06	-3.115	-3.65949e-06	9.0717e-06	-3.115	-5.85755e-06	9.8879e-06	-3.115	-1.79579e-06	9.0499e-06	-3.115	-6.58434e-06	8.9144e-06
-3.105	0.0	0.0	-3.105	0.0	0.0	-3.105	0.0	0.0	-3.105	-9.65353e-07	7.3936e-06	-3.105	5.49222e-06	7.5005e-06	-3.105	1.31041e-05	9.0553e-06	-3.105	1.90622e-05	1.1564e-05	-3.105	1.31844e-05	1.2564e-05	-3.105	7.60817e-06	1.1117e-05	-3.105	6.99115e-06	1.1606e-05	-3.105	3.58343e-06	1.2292e-05	-3.105	2.02523e-06	1.0336e-05	-3.105	3.53061e-06	1.0132e-05	-3.105	4.19404e-06	1.0993e-05	-3.105	5.44834e-07	1.0973e-05	-3.105	3.32973e-06	8.9753e-06	-3.105	-1.30148e-06	9.3238e-06
-3.095	0.0	0.0	-3.095	0.0	0.0	-3.095	0.0	0.0	-3.095	3.09383e-06	8.1102e-06	-3.095	5.67854e-06	7.3752e-06	-3.095	1.45428e-05	9.5482e-06	-3.095	2.4427e-05	1.2281e-05	-3.095	1.91196e-05	1.2934e-05	-3.095	1.52568e-05	1.1902e-05	-3.095	1.25132e-05	1.2669e-05	-3.095	7.4744e-06	1.2384e-05	-3.095	7.64291e-06	1.0343e-05	-3.095	4.96874e-06	1.0332e-05	-3.095	2.28782e-07	1.0572e-05	-3.095	-3.32031e-06	9.4331e-06	-3.095	3.46411e-06	8.0714e-06	-3.095	2.94755e-06	8.7641e-06
-3.085	0.0	0.0	-3.085	0.0	0.0	-3.085	0.0	0.0	-3.085	5.69464e-06	8.7296e-06	-3.085	3.20907e-06	8.1663e-06	-3.085	6.12726e-06	9.4303e-06	-3.085	1.29986e-05	1.137e-05	-3.085	1.47264e-05	1.1747e-05	-3.085	1.70022e-05	1.1575e-05	-3.085	8.1182e-06	1.1512e-05	-3.085	8.12992e-06	1.1133e-05	-3.085	1.15093e-05	9.9974e-06	-3.085	-1.68533e-06	9.6095e-06	-3.085	-7.06533e-06	9.8588e-06	-3.085	-9.34826e-06	9.5934e-06	-3.085	-5.89676e-06	8.9158e-06	-3.085	-2.11784e-06	7.9001e-06
-3.075	0.0	0.0	-3.075	0.0	0.0	-3.075	0.0	0.0	-3.075	8.75398e-06	1.0984e-05	-3.075	6.60033e-06	9.5894e-06	-3.075	7.67152e-06	9.2736e-06	-3.075	7.45423e-06	1.0424e-05	-3.075	1.17796e-05	1.0882e-05	-3.075	1.3274e-05	1.1542e-05	-3.075	8.99404e-07	1.1489e-05	-3.075	2.52155e-06	1.053e-05	-3.075	1.09048e-05	9.5557e-06	-3.075	-1.75266e-06	8.6735e-06	-3.075	-5.87311e-06	8.2853e-06	-3.075	-8.24163e-06	1.0026e-05	-3.075	-9.51461e-06	1.055e-05	-3.075	-2.49853e-06	8.8686e-06
-3.065	0.0	0.0	-3.065	0.0	0.0	-3.065	0.0	0.0	-3.065	4.60242e-06	1.1132e-05	-3.065	7.07843e-06	9.2002e-06	-3.065	1.55695e-05	8.5808e-06	-3.065	1.50025e-05	1.034e-05	-3.065	1.04411e-05	1.1738e-05	-3.065	1.32124e-05	1.2751e-05	-3.065	5.22737e-06	1.2249e-05	-3.065	6.18639e-06	1.095e-05	-3.065	1.31686e-05	1.0086e-05	-3.065	4.36462e-06	9.7738e-06	-3.065	2.48042e-06	1.0175e-05	-3.065	-3.00062e-06	1.126e-05	-3.065	-8.23765e-06	1.1202e-05	-3.065	-4.6774e-06	9.6788e-06
-3.055	0.0	0.0	-3.055	0.0	0.0	-3.055	0.0	0.0	-3.055	4.6153e-07	9.9074e-06	-3.055	9.81061e-06	8.5803e-06	-3.055	2.02221e-05	8.6258e-06	-3.055	1.81789e-05	1.0237e-05	-3.055	5.02201e-06	1.145e-05	-3.055	1.04549e-05	1.2643e-05	-3.055	1.36681e-05	1.2926e-05	-3.055	9.89105e-06	1.2072e-05	-3.055	1.40668e-05	1.0767e-05	-3.055	6.61021e-06	1.0367e-05	-3.055	-2.99558e-07	1.0561e-05	-3.055	-5.15772e-06	1.1195e-05	-3.055	-3.32438e-06	1.0493e-05	-3.055	-3.89526e-06	9.0738e-06
-3.045	0.0	0.0	-3.045	0.0	0.0	-3.045	0.0	0.0	-3.045	7.49538e-06	1.1132e-05	-3.045	1.48352e-05	8.4991e-06	-3.045	1.90385e-05	8.4506e-06	-3.045	1.26964e-05	9.1056e-06	-3.045	2.4511e-06	9.995e-06	-3.045	6.1259e-06	1.109e-05	-3.045	1.24099e-05	1.0862e-05	-3.045	1.1893e-05	1.1283e-05	-3.045	9.74876e-06	1.1023e-05	-3.045	3.25572e-06	1.1853e-05	-3.045	-3.21317e-06	1.1903e-05	-3.045	-7.52752e-06	1.0282e-05	-3.045	-2.72724e-06	9.8811e-06	-3.045	-4.98354e-06	9.8862e-06
-3.035	0.0	0.0	-3.035	0.0	0.0	-3.035	0.0	0.0	-3.035	1.14953e-05	1.219e-05	-3.035	1.28216e-05	8.4221e-06	-3.035	1.90382e-05	8.6862e-06	-3.035	1.55401e-05	8.9207e-06	-3.035	8.07277e-06	9.1845e-06	-3.035	1.78115e-06	9.7149e-06	-3.035	5.34051e-07	8.9244e-06	-3.035	1.35223e-06	1.0462e-05	-3.035	-4.90532e-06	1.0177e-05	-3.035	-2.62971e-06	1.1896e-05	-3.035	2.26479e-06	1.1984e-05	-3.035	9.7061e-07	1.0283e-05	-3.035	8.87443e-07	1.0527e-05	-3.035	-2.98775e-07	9.8231e-06
-3.025	0.0	0.0	-3.025	0.0	0.0	-3.025	0.0	0.0	-3.025	9.26768e-06	1.2264e-05	-3.025	8.51269e-06	7.9033e-06	-3.025	1.57593e-05	8.4098e-06	-3.025	1.47992e-05	8.8011e-06	-3.025	1.11512e-05	9.3101e-06	-3.025	3.70373e-06	1.0148e-05	-3.025	-4.621e-06	9.1426e-06	-3.025	-5.09045e-06	9.7654e-06	-3.025	-8.15512e-06	9.4895e-06	-3.025	-5.09642e-06	1.0843e-05	-3.025	5.39447e-06	1.1984e-05	-3.025	8.59334e-06	1.2443e-05	-3.025	-2.02342e-06	1.1698e-05	-3.025	-6.5987e-06	9.687e-06
-3.015	0.0	0.0	-3.015	0.0	0.0	-3.015	0.0	0.0	-3.015	4.6904e-06	1.1034e-05	-3.015	7.25391e-06	7.6335e-06	-3.015	1.41385e-05	8.8414e-06	-3.015	1.06404e-05	9.4996e-06	-3.015	2.17255e-06	9.8128e-06	-3.015	-7.04111e-07	1.0265e-05	-3.015	1.71658e-06	1.021e-05	-3.015	2.2758e-06	1.0331e-05	-3.015	-3.08701e-06	9.2104e-06	-3.015	-3.3956e-06	9.3781e-06	-3.015	4.60969e-06	1.0902e-05	-3.015	1.01464e-05	1.2552e-05	-3.015	-6.39493e-06	1.0866e-05	-3.015	-1.22314e-05	9.3147e-06
-3.005	0.0	0.0	-3.005	0.0	0.0	-3.005	0.0	0.0	-3.005	9.98724e-06	1.2161e-05	-3.005	1.0758e-05	8.2997e-06	-3.005	1.36711e-05	9.2655e-06	-3.005	7.83146e-06	1.0555e-05	-3.005	-2.45375e-06	1.0964e-05	-3.005	-3.33215e-06	1.0381e-05	-3.005	3.96642e-06	1.0732e-05	-3.005	5.33277e-06	1.0122e-05	-3.005	6.49538e-07	8.8293e-06	-3.005	1.08059e-08	9.2447e-06	-3.005	-6.74113e-07	1.0747e-05	-3.005	7.67845e-07	1.0997e-05	-3.005	-7.14154e-06	9.0107e-06	-3.005	-1.10523e-05	9.4076e-06
-2.995	0.0	0.0	-2.995	0.0	0.0	-2.995	0.0	0.0	-2.995	1.88318e-05	1.4442e-05	-2.995	1.06746e-05	8.4076e-06	-2.995	1.17135e-05	8.6488e-06	-2.995	1.23618e-05	1.0914e-05	-2.995	6.58791e-06	1.1916e-05	-2.995	3.74089e-06	1.0566e-05	-2.995	7.10222e-06	1.009e-05	-2.995	7.80441e-06	9.9709e-06	-2.995	2.56409e-06	9.2746e-06	-2.995	-1.01851e-06	8.8347e-06	-2.995	1.31321e-06	1.008e-05	-2.995	-7.64447e-07	9.7131e-06	-2.995	-7.97091e-06	8.5941e-06	-2.995	-7.51161e-06	9.1625e-06
-2.985	0.0	0.0	-2.985	0.0	0.0	-2.985	0.0	0.0	-2.985	1.6137e-05	1.2545e-05	-2.985	1.23418e-05	8.9152e-06	-2.985	1.58672e-05	9.5511e-06	-2.985	2.18572e-05	1.225e-05	-2.985	1.78909e-05	1.2585e-05	-2.985	8.22151e-06	1.0952e-05	-2.985	8.84956e-06	1.1411e-05	-2.985	7.50402e-06	1.0876e-05	-2.985	7.27005e-07	9.5454e-06	-2.985	-7.32506e-06	9.0263e-06	-2.985	-1.90649e-06	9.032e-06	-2.985	1.63746e-06	9.3696e-06	-2.985	-8.36796e-06	9.63e-06	-2.985	-5.0283e-06	9.1016e-06
-2.975	0.0	0.0	-2.975	0.0	0.0	-2.975	0.0	0.0	-2.975	1.16247e-05	1.253e-05	-2.975	1.305e-05	9.4204e-06	-2.975	1.99885e-05	9.9631e-06	-2.975	1.80869e-05	1.1892e-05	-2.975	1.01659e-05	1.1477e-05	-2.975	1.57836e-06	1.1395e-05	-2.975	9.32357e-06	1.3398e-05	-2.975	1.19882e-05	1.28e-05	-2.975	-3.22082e-06	9.8044e-06	-2.975	-8.18465e-06	9.1121e-06	-2.975	-3.49668e-06	8.9513e-06	-2.975	1.47965e-06	9.8579e-06	-2.975	-5.51941e-06	9.7638e-06	-2.975	-3.86737e-06	8.8839e-06
-2.965	0.0	0.0	-2.965	0.0	0.0	-2.965	0.0	0.0	-2.965	7.20236e-06	1.013e-05	-2.965	1.36795e-05	9.2627e-06	-2.965	1.8686e-05	1.0246e-05	-2.965	4.15113e-06	1.0989e-05	-2.965	-5.70972e-07	1.0551e-05	-2.965	-8.40838e-07	1.1278e-05	-2.965	1.38686e-05	1.4453e-05	-2.965	1.34584e-05	1.4618e-05	-2.965	-7.70727e-06	1.0081e-05	-2.965	-4.80484e-06	8.5227e-06	-2.965	-6.60614e-06	9.2312e-06	-2.965	-2.01279e-06	1.0388e-05	-2.965	-1.92205e-07	9.5452e-06	-2.965	-4.65913e-06	8.3206e-06
-2.955	0.0	0.0	-2.955	0.0	0.0	-2.955	0.0	0.0	-2.955	3.13861e-06	1.0274e-05	-2.955	1.10214e-05	8.92e-06	-2.955	1.32631e-05	1.0024e-05	-2.955	9.71439e-07	1.0197e-05	-2.955	-2.1144e-07	1.0808e-05	-2.955	1.81048e-06	1.184e-05	-2.955	1.09668e-05	1.3425e-05	-2.955	1.24742e-05	1.4009e-05	-2.955	-3.56056e-06	1.0242e-05	-2.955	-5.66477e-06	8.4668e-06	-2.955	-6.43706e-06	9.5282e-06	-2.955	1.63817e-07	1.244e-05	-2.955	2.0836e-06	1.1459e-05	-2.955	-8.583e-06	8.5005e-06
-2.945	0.0	0.0	-2.945	0.0	0.0	-2.945	0.0	0.0	-2.945	6.7537e-06	1.1668e-05	-2.945	1.11465e-05	8.4236e-06	-2.945	1.12459e-05	9.6687e-06	-2.945	8.2138e-06	1.1066e-05	-2.945	3.46801e-06	1.1696e-05	-2.945	-1.52185e-06	1.0532e-05	-2.945	3.35691e-06	1.0411e-05	-2.945	8.02564e-06	1.143e-05	-2.945	5.21252e-06	1.0392e-05	-2.945	-1.21211e-07	1.0865e-05	-2.945	3.92189e-06	1.1998e-05	-2.945	8.69046e-06	1.3165e-05	-2.945	6.15812e-06	1.2028e-05	-2.945	-1.02331e-06	9.3043e-06
-2.935	0.0	0.0	-2.935	0.0	0.0	-2.935	0.0	0.0	-2.935	1.42874e-05	1.4427e-05	-2.935	1.38965e-05	8.6409e-06	-2.935	1.2328e-05	9.6963e-06	-2.935	1.27608e-05	1.2157e-05	-2.935	6.02822e-07	1.2247e-05	-2.935	-7.22993e-06	9.4197e-06	-2.935	6.26424e-07	8.6387e-06	-2.935	5.51321e-06	8.0216e-06	-2.935	6.25951e-06	9.1215e-06	-2.935	7.79701e-06	1.1992e-05	-2.935	7.97522e-06	1.2835e-05	-2.935	5.1798e-06	1.2124e-05	-2.935	6.59811e-06	1.1025e-05	-2.935	6.84355e-06	1.0398e-05
-2.925	0.0	0.0	-2.925	0.0	0.0	-2.925	0.0	0.0	-2.925	2.26656e-05	1.4055e-05	-2.925	1.72895e-05	8.7344e-06	-2.925	1.64807e-05	9.9934e-06	-2.925	2.24343e-05	1.368e-05	-2.925	1.12614e-05	1.3518e-05	-2.925	-7.92767e-07	1.0072e-05	-2.925	7.7985e-06	1.0137e-05	-2.925	6.33061e-06	8.726e-06	-2.925	9.21475e-07	8.5636e-06	-2.925	4.68952e-06	1.1235e-05	-2.925	3.74845e-06	1.1579e-05	-2.925	-2.30657e-06	9.9419e-06	-2.925	1.80996e-07	8.5967e-06	-2.925	5.13134e-06	9.1244e-06
-2.915	0.0	0.0	-2.915	0.0	0.0	-2.915	0.0	0.0	-2.915	1.6701e-05	1.0899e-05	-2.915	1.41919e-05	8.2671e-06	-2.915	1.31079e-05	1.0299e-05	-2.915	2.22003e-05	1.3799e-05	-2.915	1.93043e-05	1.2855e-05	-2.915	1.03401e-05	1.1309e-05	-2.915	1.41096e-05	1.2299e-05	-2.915	8.98917e-06	1.0682e-05	-2.915	-4.99012e-06	8.928e-06	-2.915	2.76713e-07	1.059e-05	-2.915	7.13811e-06	1.1285e-05	-2.915	2.4853e-06	9.9187e-06	-2.915	-1.19079e-06	8.5009e-06	-2.915	-2.27544e-07	9.2581e-06
-2.905	0.0	0.0	-2.905	0.0	0.0	-2.905	0.0	0.0	-2.905	1.09994e-05	1.0176e-05	-2.905	1.43888e-05	8.3925e-06	-2.905	1.13827e-05	1.1182e-05	-2.905	1.55284e-05	1.3261e-05	-2.905	1.68398e-05	1.1498e-05	-2.905	1.23195e-05	1.1796e-05	-2.905	1.42832e-05	1.3245e-05	-2.905	1.28588e-05	1.2069e-05	-2.905	3.89709e-06	1.0289e-05	-2.905	3.16249e-06	1.0595e-05	-2.905	5.27166e-06	1.1251e-05	-2.905	4.65732e-06	1.0298e-05	-2.905	-1.18877e-06	8.6521e-06	-2.905	-6.46619e-06	9.1946e-06
-2.895	0.0	0.0	-2.895	0.0	0.0	-2.895	0.0	0.0	-2.895	3.34902e-06	9.4148e-06	-2.895	1.30397e-05	8.4794e-06	-2.895	1.57046e-05	1.1383e-05	-2.895	1.32338e-05	1.1847e-05	-2.895	7.34797e-06	1.0484e-05	-2.895	8.97229e-06	1.1847e-05	-2.895	8.88945e-06	1.2799e-05	-2.895	1.17764e-05	1.2563e-05	-2.895	1.38118e-05	1.0529e-05	-2.895	7.38413e-06	9.7457e-06	-2.895	2.89972e-07	9.9246e-06	-2.895	4.62225e-06	9.5329e-06	-2.895	-5.0109e-07	8.3158e-06	-2.895	-9.73196e-06	8.9678e-06
-2.885	0.0	0.0	-2.885	0.0	0.0	-2.885	0.0	0.0	-2.885	1.90266e-06	9.4407e-06	-2.885	1.02981e-05	8.5464e-06	-2.885	9.16941e-06	9.0791e-06	-2.885	9.04595e-06	9.7343e-06	-2.885	7.04474e-06	1.1843e-05	-2.885	7.75003e-06	1.2305e-05	-2.885	9.98288e-06	1.2782e-05	-2.885	1.6094e-05	1.3118e-05	-2.885	1.86695e-05	1.0125e-05	-2.885	8.99655e-06	9.7983e-06	-2.885	-2.61937e-06	9.5702e-06	-2.885	3.8623e-06	9.7384e-06	-2.885	-1.54734e-06	8.6622e-06	-2.885	-1.21907e-05	8.5409e-06
-2.875	0.0	0.0	-2.875	0.0	0.0	-2.875	0.0	0.0	-2.875	-1.46538e-06	8.3516e-06	-2.875	6.52883e-06	7.7613e-06	-2.875	9.74676e-06	9.0494e-06	-2.875	1.7651e-05	1.0828e-05	-2.875	1.52072e-05	1.2624e-05	-2.875	1.00554e-05	1.2503e-05	-2.875	9.86464e-06	1.3233e-05	-2.875	7.23366e-06	1.2994e-05	-2.875	1.06152e-05	9.797e-06	-2.875	7.90762e-06	1.0696e-05	-2.875	4.61369e-06	1.1515e-05	-2.875	1.03501e-05	1.0977e-05	-2.875	4.61509e-06	9.6497e-06	-2.875	-9.90147e-06	8.7318e-06
-2.865	0.0	0.0	-2.865	0.0	0.0	-2.865	0.0	0.0	-2.865	4.67283e-06	1.022e-05	-2.865	8.68234e-06	8.0837e-06	-2.865	1.29369e-05	9.2928e-06	-2.865	2.29432e-05	1.1787e-05	-2.865	2.25031e-05	1.2595e-05	-2.865	1.43649e-05	1.1305e-05	-2.865	5.16854e-06	1.2083e-05	-2.865	-1.09755e-05	1.1592e-05	-2.865	-5.02434e-06	1.0005e-05	-2.865	3.80226e-06	1.0531e-05	-2.865	3.51302e-06	1.1504e-05	-2.865	6.78764e-06	1.1366e-05	-2.865	6.69786e-06	1.0084e-05	-2.865	-3.2802e-06	9.7162e-06
-2.855	0.0	0.0	-2.855	0.0	0.0	-2.855	0.0	0.0	-2.855	1.71417e-05	1.1378e-05	-2.855	9.63228e-06	8.2166e-06	-2.855	1.48465e-05	9.6694e-06	-2.855	1.97012e-05	1.181e-05	-2.855	1.58214e-05	1.2383e-05	-2.855	1.09252e-05	1.0533e-05	-2.855	1.59068e-06	1.0104e-05	-2.855	-1.66608e-05	1.0487e-05	-2.855	-1.63151e-05	1.0657e-05	-2.855	-2.01803e-06	1.0363e-05	-2.855	-3.18765e-06	1.0356e-05	-2.855	5.69838e-07	1.1034e-05	-2.855	7.35881e-06	9.5942e-06	-2.855	-1.25184e-06	9.5185e-06
-2.845	0.0	0.0	-2.845	0.0	0.0	-2.845	0.0	0.0	-2.845	2.56814e-05	1.2472e-05	-2.845	1.22135e-05	8.5103e-06	-2.845	1.52264e-05	1.0172e-05	-2.845	1.65298e-05	1.1643e-05	-2.845	9.40404e-06	1.157e-05	-2.845	1.21781e-05	1.0602e-05	-2.845	5.45125e-06	9.5755e-06	-2.845	-8.99003e-06	1.1004e-05	-2.845	-1.08685e-05	1.117e-05	-2.845	-2.64586e-06	1.0117e-05	-2.845	-3.35962e-06	1.0139e-05	-2.845	-4.43859e-06	1.0829e-05	-2.845	6.44544e-07	8.673e-06	-2.845	-4.2356e-06	8.1622e-06
-2.835	0.0	0.0	-2.835	0.0	0.0	-2.835	0.0	0.0	-2.835	2.1795e-05	1.3279e-05	-2.835	1.34016e-05	8.6711e-06	-2.835	1.25123e-05	1.0427e-05	-2.835	1.28982e-05	1.1311e-05	-2.835	9.44176e-06	1.0543e-05	-2.835	1.49346e-05	1.1051e-05	-2.835	1.21481e-05	1.0649e-05	-2.835	2.49957e-06	1.101e-05	-2.835	-2.10732e-06	1.0438e-05	-2.835	-2.13225e-06	9.8982e-06	-2.835	-4.69639e-06	1.0593e-05	-2.835	-8.59074e-06	1.1112e-05	-2.835	-6.49679e-06	1.0005e-05	-2.835	-3.43836e-06	9.827e-06
-2.825	0.0	0.0	-2.825	0.0	0.0	-2.825	0.0	0.0	-2.825	9.76897e-06	1.2155e-05	-2.825	1.18712e-05	8.5024e-06	-2.825	8.48861e-06	1.0165e-05	-2.825	5.4615e-06	1.0394e-05	-2.825	9.04392e-06	9.9502e-06	-2.825	1.14307e-05	1.141e-05	-2.825	1.17374e-05	1.1812e-05	-2.825	1.21236e-05	1.1348e-05	-2.825	2.80521e-06	9.9412e-06	-2.825	-3.27553e-06	1.0068e-05	-2.825	-3.62188e-06	1.1194e-05	-2.825	-2.5729e-06	1.1885e-05	-2.825	-2.09241e-06	1.1037e-05	-2.825	-1.37851e-06	1.0909e-05
-2.815	0.0	0.0	-2.815	0.0	0.0	-2.815	0.0	0.0	-2.815	-3.85254e-06	9.8826e-06	-2.815	1.10317e-05	8.2488e-06	-2.815	1.57797e-05	1.0313e-05	-2.815	8.38728e-06	1.0719e-05	-2.815	1.00681e-05	1.0998e-05	-2.815	1.1262e-05	1.2557e-05	-2.815	9.37303e-06	1.2391e-05	-2.815	9.64321e-06	1.0216e-05	-2.815	2.76423e-06	8.2902e-06	-2.815	-6.16925e-07	9.6688e-06	-2.815	-3.09248e-07	1.1004e-05	-2.815	7.67394e-06	1.1723e-05	-2.815	6.03488e-06	1.0631e-05	-2.815	-2.65727e-06	9.8037e-06
-2.805	0.0	0.0	-2.805	0.0	0.0	-2.805	0.0	0.0	-2.805	6.43353e-07	9.2889e-06	-2.805	9.53e-06	8.1825e-06	-2.805	2.2955e-05	1.3188e-05	-2.805	2.06815e-05	1.4638e-05	-2.805	1.05547e-05	1.2017e-05	-2.805	7.73777e-06	1.1703e-05	-2.805	4.53887e-06	1.2205e-05	-2.805	-2.13328e-06	1.1092e-05	-2.805	-3.16364e-06	9.177e-06	-2.805	4.43631e-06	1.0903e-05	-2.805	1.44471e-06	1.1153e-05	-2.805	2.19875e-06	1.0989e-05	-2.805	3.14892e-06	1.1175e-05	-2.805	-4.37152e-07	9.6671e-06
