E (meV)	D1_Butanol_250K_0.098A-1	err	E (meV)	D1_Butanol_250K_0.196A-1	err	E (meV)	D1_Butanol_250K_0.294A-1	err	E (meV)	D1_Butanol_250K_0.399A-1	err	E (meV)	D1_Butanol_250K_0.497A-1	err	E (meV)	D1_Butanol_250K_0.595A-1	err	E (meV)	D1_Butanol_250K_0.693A-1	err	E (meV)	D1_Butanol_250K_0.798A-1	err	E (meV)	D1_Butanol_250K_0.896A-1	err	E (meV)	D1_Butanol_250K_0.994A-1	err	E (meV)	D1_Butanol_250K_1.099A-1	err	E (meV)	D1_Butanol_250K_1.197A-1	err	E (meV)	D1_Butanol_250K_1.295A-1	err	E (meV)	D1_Butanol_250K_1.4A-1	err	E (meV)	D1_Butanol_250K_1.498A-1	err	E (meV)	D1_Butanol_250K_1.596A-1	err	E (meV)	D1_Butanol_250K_1.694A-1	err
-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.000208944	6.3725e-05	-4.585	0.000356288	2.919e-05	-4.585	0.000457763	3.5122e-05	-4.585	0.000539718	4.6962e-05	-4.585	0.000582615	6.0071e-05	-4.585	0.000661921	6.8476e-05	-4.585	0.000695932	6.3965e-05	-4.585	0.000746721	6.527e-05	-4.585	0.00084778	6.9663e-05	-4.585	0.000906349	7.1554e-05	-4.585	0.000950892	6.8218e-05	-4.585	0.00107158	7.4269e-05
-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.000229174	5.9239e-05	-4.575	0.000364167	2.9102e-05	-4.575	0.000470978	3.5546e-05	-4.575	0.000538022	4.6735e-05	-4.575	0.000569513	5.9679e-05	-4.575	0.000661836	6.9355e-05	-4.575	0.000719021	6.6854e-05	-4.575	0.000775295	6.8179e-05	-4.575	0.00084752	6.9027e-05	-4.575	0.000904717	7.0673e-05	-4.575	0.000959864	6.8646e-05	-4.575	0.0010648	7.4541e-05
-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.000216795	0.00012497	-4.565	0.00036851	3.8267e-05	-4.565	0.00047412	3.5013e-05	-4.565	0.000508992	4.4894e-05	-4.565	0.000547894	5.3511e-05	-4.565	0.000665686	6.4986e-05	-4.565	0.000726271	6.7295e-05	-4.565	0.0008191	7.118e-05	-4.565	0.00086369	7.1408e-05	-4.565	0.000914807	7.1941e-05	-4.565	0.000985485	7.0358e-05	-4.565	0.00106193	7.4264e-05
-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.000271628	0.00011897	-4.555	0.000377135	3.7268e-05	-4.555	0.000461249	3.47e-05	-4.555	0.000495539	4.4447e-05	-4.555	0.000555087	5.2246e-05	-4.555	0.000669236	6.3881e-05	-4.555	0.00072799	6.7446e-05	-4.555	0.000834232	7.2134e-05	-4.555	0.000856057	7.1617e-05	-4.555	0.000914683	7.1934e-05	-4.555	0.000995472	7.0674e-05	-4.555	0.00106543	7.4347e-05
-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.00030003	0.00011525	-4.545	0.000392357	3.7046e-05	-4.545	0.000459134	3.4674e-05	-4.545	0.000482395	4.4078e-05	-4.545	0.000539077	5.1629e-05	-4.545	0.000647908	6.24e-05	-4.545	0.000704145	6.5567e-05	-4.545	0.00081151	7.0464e-05	-4.545	0.000854386	7.1899e-05	-4.545	0.000916531	7.2517e-05	-4.545	0.000973283	6.9997e-05	-4.545	0.00105254	7.3922e-05
-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.000287915	8.613e-05	-4.535	0.000390826	3.3124e-05	-4.535	0.000452837	3.4741e-05	-4.535	0.000481389	4.432e-05	-4.535	0.000542074	5.1744e-05	-4.535	0.00062558	6.0631e-05	-4.535	0.000663771	6.3004e-05	-4.535	0.00077207	6.7851e-05	-4.535	0.000869136	7.2412e-05	-4.535	0.00092544	7.3395e-05	-4.535	0.000966218	6.9706e-05	-4.535	0.00106087	7.4238e-05
-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.000303522	6.8933e-05	-4.525	0.000379838	3.0699e-05	-4.525	0.000449019	3.496e-05	-4.525	0.000488125	4.5236e-05	-4.525	0.000545868	5.2093e-05	-4.525	0.000619223	5.9968e-05	-4.525	0.000654033	6.2456e-05	-4.525	0.000735944	6.5025e-05	-4.525	0.000870675	7.0749e-05	-4.525	0.000954317	7.4264e-05	-4.525	0.000967567	6.9561e-05	-4.525	0.00105807	7.3962e-05
-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.000216921	6.6583e-05	-4.515	0.000364385	3.1787e-05	-4.515	0.000466183	3.5859e-05	-4.515	0.000506034	4.5991e-05	-4.515	0.000541222	5.1964e-05	-4.515	0.00061768	6.0108e-05	-4.515	0.000659988	6.2654e-05	-4.515	0.000727395	6.4638e-05	-4.515	0.000877284	7.111e-05	-4.515	0.000951206	7.421e-05	-4.515	0.000966808	6.9645e-05	-4.515	0.00107107	7.4125e-05
-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.000227086	3.8989e-05	-4.505	0.000365793	2.8653e-05	-4.505	0.000476328	3.6666e-05	-4.505	0.000510139	4.6333e-05	-4.505	0.000552169	5.2666e-05	-4.505	0.000624592	6.0413e-05	-4.505	0.000667023	6.3214e-05	-4.505	0.000740411	6.5978e-05	-4.505	0.000884569	7.1173e-05	-4.505	0.000956144	7.3339e-05	-4.505	0.000954464	6.9216e-05	-4.505	0.00106712	7.2865e-05
-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.000229546	3.7133e-05	-4.495	0.000371221	2.869e-05	-4.495	0.000479171	3.7161e-05	-4.495	0.000519201	4.69e-05	-4.495	0.000562942	5.3234e-05	-4.495	0.000634324	6.096e-05	-4.495	0.000680302	6.3675e-05	-4.495	0.000745109	6.6174e-05	-4.495	0.000854478	7.0264e-05	-4.495	0.000926716	7.1886e-05	-4.495	0.000942004	6.8519e-05	-4.495	0.00106829	7.3082e-05
-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0002424	3.8319e-05	-4.485	0.000387467	2.9264e-05	-4.485	0.000481908	3.7285e-05	-4.485	0.000501148	4.6022e-05	-4.485	0.000550708	5.2578e-05	-4.485	0.00065168	6.1704e-05	-4.485	0.000715347	6.5457e-05	-4.485	0.000757639	6.7034e-05	-4.485	0.000826394	6.9359e-05	-4.485	0.000905661	7.0865e-05	-4.485	0.000930838	6.7784e-05	-4.485	0.00104551	7.2031e-05
-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.000260391	3.9509e-05	-4.475	0.000385168	2.956e-05	-4.475	0.00047047	3.7697e-05	-4.475	0.000493839	4.6449e-05	-4.475	0.000559866	5.3071e-05	-4.475	0.000678544	6.3009e-05	-4.475	0.000743129	6.6958e-05	-4.475	0.000779541	6.7847e-05	-4.475	0.000813213	6.8784e-05	-4.475	0.000911529	7.1205e-05	-4.475	0.000959099	6.8639e-05	-4.475	0.00103049	7.1135e-05
-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.000239444	4.7675e-05	-4.465	0.000360412	3.1134e-05	-4.465	0.000451362	3.8038e-05	-4.465	0.000498287	4.7389e-05	-4.465	0.000567109	5.322e-05	-4.465	0.000684519	6.3063e-05	-4.465	0.000767763	6.8163e-05	-4.465	0.000804022	6.8996e-05	-4.465	0.000825823	6.9287e-05	-4.465	0.000919812	7.1597e-05	-4.465	0.000977553	6.9145e-05	-4.465	0.0010416	7.1854e-05
-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.000271478	9.1132e-05	-4.455	0.000357037	3.9388e-05	-4.455	0.000438379	3.786e-05	-4.455	0.000519139	4.8531e-05	-4.455	0.000600481	5.5011e-05	-4.455	0.000714157	6.453e-05	-4.455	0.000771971	6.8326e-05	-4.455	0.000812787	6.9173e-05	-4.455	0.000850984	7.0327e-05	-4.455	0.000937678	7.2303e-05	-4.455	0.00100142	6.979e-05	-4.455	0.0010616	7.265e-05
-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.000292148	7.8468e-05	-4.445	0.000358491	3.7553e-05	-4.445	0.00042567	3.7693e-05	-4.445	0.000530664	4.9274e-05	-4.445	0.000617207	5.5979e-05	-4.445	0.000693482	6.3674e-05	-4.445	0.000739254	6.6784e-05	-4.445	0.000810765	6.909e-05	-4.445	0.000902889	7.2919e-05	-4.445	0.000959588	7.3529e-05	-4.445	0.00101017	7.0197e-05	-4.445	0.00107296	7.3245e-05
-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.000284859	6.3294e-05	-4.435	0.000353452	3.1554e-05	-4.435	0.000436994	3.6269e-05	-4.435	0.000548377	4.894e-05	-4.435	0.000617287	5.6522e-05	-4.435	0.000690263	7.0282e-05	-4.435	0.000712896	7.0183e-05	-4.435	0.000768769	6.6748e-05	-4.435	0.000887599	7.2232e-05	-4.435	0.000935821	7.227e-05	-4.435	0.000991878	6.9134e-05	-4.435	0.00107894	7.4206e-05
-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.000269317	3.8181e-05	-4.425	0.000367887	2.8119e-05	-4.425	0.000462092	3.7423e-05	-4.425	0.000539037	4.854e-05	-4.425	0.000591144	5.5373e-05	-4.425	0.000673334	7.0147e-05	-4.425	0.000726857	7.1325e-05	-4.425	0.000795413	6.8069e-05	-4.425	0.000896949	7.2491e-05	-4.425	0.0009287	7.1877e-05	-4.425	0.000971694	6.8294e-05	-4.425	0.00106729	7.4158e-05
-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.000223378	3.1405e-05	-4.415	0.000355595	2.6635e-05	-4.415	0.000472394	3.7806e-05	-4.415	0.00051831	4.7548e-05	-4.415	0.000579205	5.4819e-05	-4.415	0.000687822	7.0847e-05	-4.415	0.000753088	7.242e-05	-4.415	0.000813319	6.8724e-05	-4.415	0.000894428	7.2156e-05	-4.415	0.000929793	7.1686e-05	-4.415	0.000995668	6.9356e-05	-4.415	0.00109471	7.5563e-05
-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.000241155	3.2003e-05	-4.405	0.0003669	2.6936e-05	-4.405	0.000478137	3.7829e-05	-4.405	0.000531638	4.809e-05	-4.405	0.000599782	5.5334e-05	-4.405	0.000695825	6.7662e-05	-4.405	0.000770426	7.0605e-05	-4.405	0.000837986	6.9825e-05	-4.405	0.000893953	7.1841e-05	-4.405	0.000944259	7.1962e-05	-4.405	0.00101447	7.019e-05	-4.405	0.00111014	7.5439e-05
-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.000276405	3.4388e-05	-4.395	0.00037827	2.7469e-05	-4.395	0.000466539	3.7477e-05	-4.395	0.000528071	4.8099e-05	-4.395	0.000610287	5.548e-05	-4.395	0.000703557	6.4291e-05	-4.395	0.000757627	6.7069e-05	-4.395	0.000819181	6.8769e-05	-4.395	0.000891159	7.144e-05	-4.395	0.000970102	7.2885e-05	-4.395	0.00104831	7.1475e-05	-4.395	0.00110521	7.4394e-05
-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.000308714	3.7624e-05	-4.385	0.00039652	2.845e-05	-4.385	0.000470913	3.7552e-05	-4.385	0.000530831	4.8203e-05	-4.385	0.000627352	5.6337e-05	-4.385	0.000719994	6.4789e-05	-4.385	0.000777292	6.7813e-05	-4.385	0.000817283	6.876e-05	-4.385	0.000877447	7.0852e-05	-4.385	0.00096603	7.2563e-05	-4.385	0.00106274	7.1729e-05	-4.385	0.00109509	7.3487e-05
-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.000338123	3.9636e-05	-4.375	0.000409518	2.9327e-05	-4.375	0.000471813	3.7851e-05	-4.375	0.000528662	4.8187e-05	-4.375	0.000614048	5.5845e-05	-4.375	0.000676985	6.2906e-05	-4.375	0.000729563	6.5838e-05	-4.375	0.000797864	6.8035e-05	-4.375	0.000906393	7.2188e-05	-4.375	0.000995267	7.3743e-05	-4.375	0.0010059	6.9539e-05	-4.375	0.00106967	7.2144e-05
-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.00033969	4.2373e-05	-4.365	0.000412609	3.2655e-05	-4.365	0.000477127	3.9459e-05	-4.365	0.000523339	4.8163e-05	-4.365	0.000609245	5.5888e-05	-4.365	0.000688807	6.4078e-05	-4.365	0.000769311	6.8658e-05	-4.365	0.000848449	7.1168e-05	-4.365	0.000949222	7.4466e-05	-4.365	0.00101494	7.4684e-05	-4.365	0.000994855	6.9607e-05	-4.365	0.00109013	7.3504e-05
-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.000568859	0.0011325	-4.355	0.000484755	0.00041276	-4.355	0.00047421	4.0032e-05	-4.355	0.000525605	4.8729e-05	-4.355	0.000598507	5.5636e-05	-4.355	0.000650395	6.2491e-05	-4.355	0.000741876	6.755e-05	-4.355	0.000859785	7.1633e-05	-4.355	0.000984836	7.624e-05	-4.355	0.0010394	7.6091e-05	-4.355	0.000971283	6.9347e-05	-4.355	0.00109389	7.3868e-05
-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.000664472	0.00062994	-4.345	0.000517223	0.00023077	-4.345	0.000473808	4.0115e-05	-4.345	0.000548516	4.9831e-05	-4.345	0.000609595	5.6003e-05	-4.345	0.000644359	6.2284e-05	-4.345	0.000741457	6.7566e-05	-4.345	0.000876752	7.2216e-05	-4.345	0.000997345	7.6721e-05	-4.345	0.00104044	7.6149e-05	-4.345	0.00098256	7.0032e-05	-4.345	0.00110152	7.4166e-05
-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.000556864	0.00040776	-4.335	0.000482833	0.00015066	-4.335	0.000481901	3.976e-05	-4.335	0.000550393	4.9906e-05	-4.335	0.000610336	5.6179e-05	-4.335	0.000649091	6.2575e-05	-4.335	0.000747825	6.7345e-05	-4.335	0.000863731	7.1324e-05	-4.335	0.000965059	7.5502e-05	-4.335	0.0010137	7.5245e-05	-4.335	0.00100159	7.1057e-05	-4.335	0.0011041	7.4553e-05
-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.00050502	0.00031527	-4.325	0.000463001	0.00011749	-4.325	0.000474436	3.8809e-05	-4.325	0.000544346	4.9608e-05	-4.325	0.000621124	5.6898e-05	-4.325	0.000661853	6.3139e-05	-4.325	0.000738097	6.6595e-05	-4.325	0.000848464	7.0439e-05	-4.325	0.000960625	7.5333e-05	-4.325	0.00100461	7.4855e-05	-4.325	0.00101944	7.1515e-05	-4.325	0.00110423	7.4344e-05
-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.000356973	8.7562e-05	-4.315	0.000420132	4.1376e-05	-4.315	0.000485355	3.9074e-05	-4.315	0.000532043	4.9009e-05	-4.315	0.000609768	5.6542e-05	-4.315	0.000666874	6.3403e-05	-4.315	0.000748579	6.7149e-05	-4.315	0.000830851	6.983e-05	-4.315	0.000940266	7.4699e-05	-4.315	0.000989325	7.448e-05	-4.315	0.00102092	7.1559e-05	-4.315	0.00111313	7.4719e-05
-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.000307968	3.7005e-05	-4.305	0.00039176	2.907e-05	-4.305	0.00048119	3.9222e-05	-4.305	0.000513694	4.8279e-05	-4.305	0.000612113	5.6842e-05	-4.305	0.000711904	6.557e-05	-4.305	0.000759329	6.7472e-05	-4.305	0.000823863	6.9283e-05	-4.305	0.000937233	7.4383e-05	-4.305	0.000977172	7.4236e-05	-4.305	0.00102641	7.2371e-05	-4.305	0.00110002	7.4616e-05
-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.000308949	3.639e-05	-4.295	0.000394888	2.8951e-05	-4.295	0.000502089	4.0648e-05	-4.295	0.000535136	4.946e-05	-4.295	0.000631131	5.7646e-05	-4.295	0.000724798	6.6311e-05	-4.295	0.000765441	6.7601e-05	-4.295	0.000824455	6.8855e-05	-4.295	0.000927807	7.3977e-05	-4.295	0.000983602	7.546e-05	-4.295	0.00103462	7.4169e-05	-4.295	0.00111743	7.5899e-05
-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.000333043	5.1981e-05	-4.285	0.000409211	3.2585e-05	-4.285	0.000529855	4.2082e-05	-4.285	0.000554731	5.0063e-05	-4.285	0.000640995	5.8393e-05	-4.285	0.000741694	6.7558e-05	-4.285	0.000790139	6.8659e-05	-4.285	0.000856007	7.0081e-05	-4.285	0.000959744	7.4961e-05	-4.285	0.0010073	7.5883e-05	-4.285	0.00103341	7.406e-05	-4.285	0.00111301	7.5484e-05
-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.000355993	5.2628e-05	-4.275	0.000422012	3.2737e-05	-4.275	0.000549406	4.368e-05	-4.275	0.000585339	5.1856e-05	-4.275	0.000648788	5.8916e-05	-4.275	0.00073149	6.7265e-05	-4.275	0.000787188	6.8339e-05	-4.275	0.000870497	7.0396e-05	-4.275	0.000978739	7.5566e-05	-4.275	0.0010272	7.6488e-05	-4.275	0.00103927	7.4566e-05	-4.275	0.00112356	7.6171e-05
-4.265	0.0	0.0	-4.265	0.0	0.0	-4.265	0.0	0.0	-4.265	0.0	0.0	-4.265	0.0	0.0	-4.265	0.000367573	4.8192e-05	-4.265	0.000420325	3.1328e-05	-4.265	0.000549078	4.7984e-05	-4.265	0.000593804	5.5324e-05	-4.265	0.000646007	6.0182e-05	-4.265	0.000716226	6.788e-05	-4.265	0.000770799	6.7998e-05	-4.265	0.000871511	7.1115e-05	-4.265	0.000993156	7.6072e-05	-4.265	0.00103959	7.5694e-05	-4.265	0.00103556	7.2252e-05	-4.265	0.00112409	7.4818e-05
-4.255	0.0	0.0	-4.255	0.0	0.0	-4.255	0.0	0.0	-4.255	0.0	0.0	-4.255	0.0	0.0	-4.255	0.000344629	4.1222e-05	-4.255	0.000406436	2.9758e-05	-4.255	0.000529481	4.7368e-05	-4.255	0.000590275	5.558e-05	-4.255	0.000629963	5.9382e-05	-4.255	0.00069377	6.6817e-05	-4.255	0.000776146	6.8529e-05	-4.255	0.00087946	7.1797e-05	-4.255	0.000995773	7.6229e-05	-4.255	0.00104137	7.5616e-05	-4.255	0.00102391	7.1691e-05	-4.255	0.00111234	7.4385e-05
-4.245	0.0	0.0	-4.245	0.0	0.0	-4.245	0.0	0.0	-4.245	0.0	0.0	-4.245	0.0	0.0	-4.245	0.000358404	6.6206e-05	-4.245	0.000407541	3.6968e-05	-4.245	0.000512816	4.6903e-05	-4.245	0.000574614	5.5114e-05	-4.245	0.000599883	5.7758e-05	-4.245	0.00065545	6.4913e-05	-4.245	0.000749715	6.7753e-05	-4.245	0.000856022	7.1243e-05	-4.245	0.000983	7.6009e-05	-4.245	0.00104222	7.5845e-05	-4.245	0.00101479	7.153e-05	-4.245	0.0011064	7.424e-05
-4.235	0.0	0.0	-4.235	0.0	0.0	-4.235	0.0	0.0	-4.235	0.0	0.0	-4.235	0.0	0.0	-4.235	0.000368591	6.5991e-05	-4.235	0.000422417	3.8875e-05	-4.235	0.000505767	4.4598e-05	-4.235	0.000548655	5.1977e-05	-4.235	0.000569695	5.5269e-05	-4.235	0.000657014	6.4757e-05	-4.235	0.000764627	6.878e-05	-4.235	0.000852616	7.0768e-05	-4.235	0.00097126	7.7291e-05	-4.235	0.00102552	7.7119e-05	-4.235	0.00101786	7.1359e-05	-4.235	0.00111357	7.4049e-05
-4.225	0.0	0.0	-4.225	0.0	0.0	-4.225	0.0	0.0	-4.225	0.0	0.0	-4.225	0.0	0.0	-4.225	0.000367601	5.7423e-05	-4.225	0.000435111	3.836e-05	-4.225	0.00049552	4.2911e-05	-4.225	0.000530002	5.0125e-05	-4.225	0.000580105	5.5096e-05	-4.225	0.000690117	6.5951e-05	-4.225	0.000782474	6.9784e-05	-4.225	0.000831838	6.9876e-05	-4.225	0.000947884	7.7983e-05	-4.225	0.00102612	7.878e-05	-4.225	0.00103742	7.2023e-05	-4.225	0.00113766	7.4845e-05
-4.215	0.0	0.0	-4.215	0.0	0.0	-4.215	0.0	0.0	-4.215	0.0	0.0	-4.215	0.0	0.0	-4.215	0.000363154	4.5762e-05	-4.215	0.000434224	3.5504e-05	-4.215	0.000498832	4.2972e-05	-4.215	0.000529518	5.0005e-05	-4.215	0.000589001	5.5484e-05	-4.215	0.000710958	6.6849e-05	-4.215	0.000801518	7.0605e-05	-4.215	0.000828895	6.9877e-05	-4.215	0.000931833	7.7259e-05	-4.215	0.00103821	7.9051e-05	-4.215	0.00108068	7.3506e-05	-4.215	0.00116517	7.5954e-05
-4.205	0.0	0.0	-4.205	0.0	0.0	-4.205	0.0	0.0	-4.205	0.0	0.0	-4.205	0.0	0.0	-4.205	0.000318903	3.2763e-05	-4.205	0.000410928	3.1686e-05	-4.205	0.000497207	4.3835e-05	-4.205	0.000524491	5.0811e-05	-4.205	0.00059449	5.6241e-05	-4.205	0.000734393	6.7906e-05	-4.205	0.000843695	7.2322e-05	-4.205	0.000844797	7.0876e-05	-4.205	0.000945166	7.7006e-05	-4.205	0.00109363	8.0287e-05	-4.205	0.00112018	7.5445e-05	-4.205	0.00118491	7.7077e-05
-4.195	0.0	0.0	-4.195	0.0	0.0	-4.195	0.0	0.0	-4.195	0.0	0.0	-4.195	0.0	0.0	-4.195	0.000318336	3.1607e-05	-4.195	0.000397402	2.878e-05	-4.195	0.000496044	4.739e-05	-4.195	0.000526276	5.427e-05	-4.195	0.000583798	5.6638e-05	-4.195	0.000723136	6.6952e-05	-4.195	0.000822442	7.0994e-05	-4.195	0.000839961	7.0961e-05	-4.195	0.000961041	7.4789e-05	-4.195	0.00110252	7.7998e-05	-4.195	0.00111357	7.6473e-05	-4.195	0.00115889	7.7477e-05
-4.185	0.0	0.0	-4.185	0.0	0.0	-4.185	0.0	0.0	-4.185	0.0	0.0	-4.185	0.0	0.0	-4.185	0.000334603	3.4661e-05	-4.185	0.000404253	2.9568e-05	-4.185	0.000506273	4.8448e-05	-4.185	0.000534751	5.5027e-05	-4.185	0.000585361	5.7009e-05	-4.185	0.000723004	6.7344e-05	-4.185	0.000799268	7e-05	-4.185	0.000830144	7.0168e-05	-4.185	0.00096725	7.4863e-05	-4.185	0.00109095	7.7499e-05	-4.185	0.0011116	7.627e-05	-4.185	0.0011406	7.6684e-05
-4.175	0.0	0.0	-4.175	0.0	0.0	-4.175	0.0	0.0	-4.175	0.0	0.0	-4.175	0.0	0.0	-4.175	0.000369649	4.7928e-05	-4.175	0.00041914	3.3023e-05	-4.175	0.000506977	4.8619e-05	-4.175	0.000563943	5.6355e-05	-4.175	0.000630557	5.9066e-05	-4.175	0.000740823	6.817e-05	-4.175	0.000791006	6.9491e-05	-4.175	0.000826786	6.9701e-05	-4.175	0.000967475	7.4646e-05	-4.175	0.00106186	7.644e-05	-4.175	0.00109502	7.5571e-05	-4.175	0.00113081	7.6341e-05
-4.165	0.0	0.0	-4.165	0.0	0.0	-4.165	0.0	0.0	-4.165	0.0	0.0	-4.165	0.0	0.0	-4.165	0.000381826	4.4052e-05	-4.165	0.000437201	3.2555e-05	-4.165	0.000505228	4.3125e-05	-4.165	0.000562291	5.241e-05	-4.165	0.000659144	5.9659e-05	-4.165	0.000779255	6.9589e-05	-4.165	0.000789379	6.9379e-05	-4.165	0.00081903	6.9065e-05	-4.165	0.000990594	7.8738e-05	-4.165	0.00107614	8.0282e-05	-4.165	0.00109395	7.686e-05	-4.165	0.00115074	7.76e-05
-4.155	0.0	0.0	-4.155	0.0	0.0	-4.155	0.0	0.0	-4.155	0.0	0.0	-4.155	0.0	0.0	-4.155	0.000384577	4.1206e-05	-4.155	0.000439868	3.213e-05	-4.155	0.000509256	4.2626e-05	-4.155	0.000567019	5.1817e-05	-4.155	0.00067318	5.9924e-05	-4.155	0.000809731	7.0828e-05	-4.155	0.000829151	7.1001e-05	-4.155	0.000835897	6.9751e-05	-4.155	0.000994522	7.9091e-05	-4.155	0.00108519	8.0826e-05	-4.155	0.00109357	7.6939e-05	-4.155	0.0011653	7.8238e-05
-4.145	0.0	0.0	-4.145	0.0	0.0	-4.145	0.0	0.0	-4.145	0.0	0.0	-4.145	0.0	0.0	-4.145	0.000359556	6.1789e-05	-4.145	0.00043418	3.8579e-05	-4.145	0.000526088	4.3497e-05	-4.145	0.000553359	5.1187e-05	-4.145	0.000644002	5.8566e-05	-4.145	0.000787242	6.9762e-05	-4.145	0.000823947	7.0832e-05	-4.145	0.000856007	7.0731e-05	-4.145	0.00101238	8.0088e-05	-4.145	0.0011011	8.1607e-05	-4.145	0.00108088	7.6163e-05	-4.145	0.00115433	7.7564e-05
-4.135	0.0	0.0	-4.135	0.0	0.0	-4.135	0.0	0.0	-4.135	0.0	0.0	-4.135	0.0	0.0	-4.135	0.000362557	4.6079e-05	-4.135	0.000433711	3.3603e-05	-4.135	0.000555467	4.5328e-05	-4.135	0.000573957	5.2158e-05	-4.135	0.000617058	5.7215e-05	-4.135	0.000722605	6.6613e-05	-4.135	0.000813547	7.1114e-05	-4.135	0.000890468	7.3193e-05	-4.135	0.00100441	7.8065e-05	-4.135	0.00107254	7.8584e-05	-4.135	0.00106957	7.4172e-05	-4.135	0.00116538	7.6424e-05
