E- (meV)	D1_Butanol_250K_0.098A-1	E+ (meV)	D1_Butanol_250K_0.098A-1	E- (meV)	D1_Butanol_250K_0.196A-1	E+ (meV)	D1_Butanol_250K_0.196A-1	E- (meV)	D1_Butanol_250K_0.294A-1	E+ (meV)	D1_Butanol_250K_0.294A-1	E- (meV)	D1_Butanol_250K_0.399A-1	E+ (meV)	D1_Butanol_250K_0.399A-1	E- (meV)	D1_Butanol_250K_0.497A-1	E+ (meV)	D1_Butanol_250K_0.497A-1	E- (meV)	D1_Butanol_250K_0.595A-1	E+ (meV)	D1_Butanol_250K_0.595A-1	E- (meV)	D1_Butanol_250K_0.693A-1	E+ (meV)	D1_Butanol_250K_0.693A-1	E- (meV)	D1_Butanol_250K_0.798A-1	E+ (meV)	D1_Butanol_250K_0.798A-1	E- (meV)	D1_Butanol_250K_0.896A-1	E+ (meV)	D1_Butanol_250K_0.896A-1	E- (meV)	D1_Butanol_250K_0.994A-1	E+ (meV)	D1_Butanol_250K_0.994A-1	E- (meV)	D1_Butanol_250K_1.099A-1	E+ (meV)	D1_Butanol_250K_1.099A-1	E- (meV)	D1_Butanol_250K_1.197A-1	E+ (meV)	D1_Butanol_250K_1.197A-1	E- (meV)	D1_Butanol_250K_1.295A-1	E+ (meV)	D1_Butanol_250K_1.295A-1	E- (meV)	D1_Butanol_250K_1.4A-1	E+ (meV)	D1_Butanol_250K_1.4A-1	E- (meV)	D1_Butanol_250K_1.498A-1	E+ (meV)	D1_Butanol_250K_1.498A-1	E- (meV)	D1_Butanol_250K_1.596A-1	E+ (meV)	D1_Butanol_250K_1.596A-1	E- (meV)	D1_Butanol_250K_1.694A-1	E+ (meV)	D1_Butanol_250K_1.694A-1
3.495	0.0			3.495	0.0			3.495	0.0			3.495	0.0			3.495	0.0002219997742132596			3.495	0.0002611227918277199			3.495	0.00029490999734023063			3.495	0.0003377099278881613			3.495	0.0003802210174200992			3.495	0.00045426225785873516			3.495	0.000548775243639674			3.495	0.0005589682328266504			3.495	0.0006030358545003268			3.495	0.0006984529901282619			3.495	0.0007776906021783683			3.495	0.0008137680624134724			3.495	0.000838114814719371		
3.505	0.0			3.505	0.0			3.505	0.0			3.505	0.0			3.505	0.00022939749693489823			3.505	0.00028371310230147615			3.505	0.0003153965116184897			3.505	0.00036488206499185345			3.505	0.00040937604659148976			3.505	0.0004520566772532003			3.505	0.0005216045415085138			3.505	0.0005508901314034766			3.505	0.0005802056940412151			3.505	0.0006686419367530993			3.505	0.0007569116642273411			3.505	0.0008016210055343283			3.505	0.0008289905600948192		
3.515	0.0			3.515	0.0			3.515	0.0			3.515	0.0			3.515	0.00019321544386040863			3.515	0.00027090004394211636			3.515	0.00032220557554100173			3.515	0.0003871279601313894			3.515	0.0004333156885370013			3.515	0.0004741094572671963			3.515	0.0005264811978646802			3.515	0.0005385842011083028			3.515	0.000566454848654961			3.515	0.000672596928807882			3.515	0.0007666850012220768			3.515	0.0008008537982163317			3.515	0.0008379957315304387		
3.525	0.0			3.525	0.0			3.525	0.0			3.525	0.0			3.525	0.0001876601877542471			3.525	0.00025698148145310214			3.525	0.0003267880979277644			3.525	0.0004047564026022517			3.525	0.00043517592038438274			3.525	0.00046496044162325386			3.525	0.0005189061066215902			3.525	0.0005586852612273743			3.525	0.0005933559607925263			3.525	0.0006814400899068266			3.525	0.0007522223782909658			3.525	0.0007848657801850239			3.525	0.0008261656872862318		
3.535	0.0			3.535	0.0			3.535	0.0			3.535	0.0			3.535	0.00019443606872994327			3.535	0.00023986229762467813			3.535	0.00031947037866298414			3.535	0.00040096297959920334			3.535	0.00041267792612273543			3.535	0.0004540113184020856			3.535	0.0005345751042399873			3.535	0.0005709187763259031			3.535	0.0005909572057992553			3.535	0.0006788921310000414			3.535	0.0007402062519354176			3.535	0.0007557462584657725			3.535	0.0007938512059854098		
3.545	0.0			3.545	0.0			3.545	0.0			3.545	0.0			3.545	0.00019706000907434705			3.545	0.0002375941667480133			3.545	0.0003113788645481626			3.545	0.00038777874180091114			3.545	0.00039690208808204576			3.545	0.0004412618026343745			3.545	0.0005356661845800175			3.545	0.0005634717120516474			3.545	0.0005997830348335469			3.545	0.000692814644238859			3.545	0.0007234786628740841			3.545	0.0007504845770322098			3.545	0.0007875151584516956		
3.555	0.0			3.555	0.0			3.555	0.0			3.555	0.0			3.555	0.00022307079790701457			3.555	0.0002498369489121699			3.555	0.0002960103630450524			3.555	0.00036987091644838713			3.555	0.00041422659058397296			3.555	0.0004641307399237103			3.555	0.0005167110534517157			3.555	0.000518761013256419			3.555	0.0005950576200762861			3.555	0.0007065625824530944			3.555	0.0007323716722131614			3.555	0.0007809574668695881			3.555	0.000824312679456274		
3.565	0.0			3.565	0.0			3.565	0.0			3.565	0.0			3.565	0.00021183440017932725			3.565	0.0002532272769628182			3.565	0.0003142692616150551			3.565	0.0003889873193314542			3.565	0.0004330294759156341			3.565	0.00045893090672843			3.565	0.0004955911498773569			3.565	0.0005095363345900742			3.565	0.0006028440143991861			3.565	0.0006998090119698551			3.565	0.0007259230183705852			3.565	0.0008021053600570622			3.565	0.0008525129117065336		
3.575	0.0			3.575	0.0			3.575	0.0			3.575	0.0			3.575	0.00020917035406893905			3.575	0.000256264788165799			3.575	0.00032120528342113766			3.575	0.00039622168635565806			3.575	0.0004305210560127737			3.575	0.0004479962457382163			3.575	0.0005031778319857298			3.575	0.0005303665641828465			3.575	0.0005973071566007513			3.575	0.000684314502121736			3.575	0.000727866376826889			3.575	0.0007954625156921787			3.575	0.0008548076157949686		
3.585	0.0			3.585	0.0			3.585	0.0			3.585	0.0			3.585	0.0001902795919753794			3.585	0.0002583813089959644			3.585	0.0003334059345914654			3.585	0.00039065146616624926			3.585	0.0003990743098255505			3.585	0.0004376864043774379			3.585	0.0005427438598764443			3.585	0.0005747532822783337			3.585	0.0006099963531272199			3.585	0.0006980073336380038			3.585	0.0007360659822903436			3.585	0.0007682602658611467			3.585	0.0008330924998081455		
3.595	0.0			3.595	0.0			3.595	0.0			3.595	0.0			3.595	0.00018812533915493			3.595	0.0002584096139810783			3.595	0.00031955576920619387			3.595	0.00037509365099195436			3.595	0.0003690586238870206			3.595	0.0004219549689460045			3.595	0.0005721694065982174			3.595	0.000593427216196424			3.595	0.0006108967312231844			3.595	0.0007002183273234326			3.595	0.0007508411251132578			3.595	0.0007643568929442164			3.595	0.0008395636686080814		
3.605	0.0			3.605	0.0			3.605	0.0			3.605	0.0			3.605	0.00020143020754626633			3.605	0.0002712990450373853			3.605	0.00033010743868536283			3.605	0.00039030983280943164			3.605	0.00037339412916687894			3.605	0.0004201063068609904			3.605	0.0005703939788782114			3.605	0.0005880267115012824			3.605	0.000616816598181148			3.605	0.0006753291386903164			3.605	0.0007209717815363924			3.605	0.000728931776044779			3.605	0.0007991926046385754		
3.615	0.0			3.615	0.0			3.615	0.0			3.615	0.0			3.615	0.0002099028947299967			3.615	0.0002674615893641891			3.615	0.0003249669044090178			3.615	0.0004002992803790804			3.615	0.0003891521297873368			3.615	0.0004187238483207401			3.615	0.0005473973573911847			3.615	0.0005666076958472412			3.615	0.0006135151534941008			3.615	0.000662842485858781			3.615	0.0006992094835155898			3.615	0.0007323737058105771			3.615	0.0007999419344115796		
3.625	0.0			3.625	0.0			3.625	0.0			3.625	0.0			3.625	0.0002041308374170609			3.625	0.00027207312683479083			3.625	0.00033454166850614713			3.625	0.00039943044950499143			3.625	0.0004014908768487305			3.625	0.00043298622725981676			3.625	0.0005273318078946202			3.625	0.0005543107982856916			3.625	0.0006156757246404937			3.625	0.0006526643965698695			3.625	0.0006635738959171328			3.625	0.0007163597531810158			3.625	0.0007947181677538926		
3.635	0.0			3.635	0.0			3.635	0.0			3.635	0.0			3.635	0.0002075681446761739			3.635	0.0002654544304943788			3.635	0.0003341420296674834			3.635	0.00038263707415113853			3.635	0.00039243020333424016			3.635	0.0004383112445270992			3.635	0.0005115016043941795			3.635	0.0005486716109846639			3.635	0.0006294048745379975			3.635	0.0006951389444792882			3.635	0.0007072648709442135			3.635	0.0007507623014491101			3.635	0.0008297425024906574		
3.645	0.0			3.645	0.0			3.645	0.0			3.645	0.0			3.645	0.00018132257261510934			3.645	0.00025945825408550167			3.645	0.00032929526988895625			3.645	0.00037345964617227533			3.645	0.00039360891529213255			3.645	0.0004515721615719944			3.645	0.0005385306410583077			3.645	0.0005723449961165696			3.645	0.000633093962394894			3.645	0.0006962215049795981			3.645	0.0007309069042951753			3.645	0.0007617525273966556			3.645	0.0008256445503135781		
3.655	0.0			3.655	0.0			3.655	0.0			3.655	0.0			3.655	0.00020250032077785254			3.655	0.00025937653318897856			3.655	0.0003174127614934908			3.655	0.00037429245918021043			3.655	0.00040787715567891416			3.655	0.0004650873736677553			3.655	0.0005382822272871433			3.655	0.000568622132208253			3.655	0.0006567653328483726			3.655	0.0007288466409156217			3.655	0.0007816020958166417			3.655	0.0007938237955646869			3.655	0.0008143055984694431		
3.665	0.0			3.665	0.0			3.665	0.0			3.665	0.0			3.665	0.00020331722331014658			3.665	0.0002522387806614782			3.665	0.000306957865906142			3.665	0.0003799976286840912			3.665	0.00042090367113677303			3.665	0.000466495043638513			3.665	0.0005504126722888775			3.665	0.0005987749263764568			3.665	0.0006724281749218342			3.665	0.0007167820889525222			3.665	0.0007762080607262013			3.665	0.0008021107931287285			3.665	0.0008144212910069425		
3.675	0.0			3.675	0.0			3.675	0.0			3.675	0.0			3.675	0.00020711521087618214			3.675	0.0002507832745362365			3.675	0.00029908746533334067			3.675	0.0003737487459519435			3.675	0.00043586957730306123			3.675	0.0004705189888036466			3.675	0.0005302668289392917			3.675	0.0005777687254889584			3.675	0.0006374411861942179			3.675	0.0007057559862436881			3.675	0.000756388758669371			3.675	0.0007791252984856818			3.675	0.0008204612744971394		
3.685	0.0			3.685	0.0			3.685	0.0			3.685	0.0			3.685	0.00019296535038403818			3.685	0.00025867337665245386			3.685	0.00030338322357990373			3.685	0.0003597522789644463			3.685	0.00040370785820896267			3.685	0.0004445496657367538			3.685	0.0005064107510022361			3.685	0.0005464555079870672			3.685	0.0005938847038257923			3.685	0.0006845023177614349			3.685	0.0007285217782627032			3.685	0.000762906304259367			3.685	0.0008312709703154574		
3.695	0.0			3.695	0.0			3.695	0.0			3.695	0.0			3.695	0.00016261647006538554			3.695	0.0002605076421005603			3.695	0.00031659290783956587			3.695	0.00036279847681344594			3.695	0.00038737957147198825			3.695	0.0004410889605853014			3.695	0.0005127120597541811			3.695	0.000546503350070312			3.695	0.0005724234469439278			3.695	0.0006911438035679283			3.695	0.0007519337987755241			3.695	0.0007529977118612497			3.695	0.0008156157566249817		
3.705	0.0			3.705	0.0			3.705	0.0			3.705	0.0			3.705	0.00018889799641825904			3.705	0.00028100302812771315			3.705	0.0003437860764969117			3.705	0.00037348653732529393			3.705	0.00036325172786833595			3.705	0.000425178190894469			3.705	0.0005271330697559796			3.705	0.0005603182353075966			3.705	0.0005832680018734579			3.705	0.0007096158137976119			3.705	0.0007648133951267391			3.705	0.0007364924316849867			3.705	0.0007906288611782447		
3.715	0.0			3.715	0.0			3.715	0.0			3.715	0.0			3.715	0.00017938389202013416			3.715	0.00027207057557463875			3.715	0.0003322018309091487			3.715	0.00037200730291391974			3.715	0.0003843037603101027			3.715	0.0004439430863974316			3.715	0.0005536852880579271			3.715	0.0006011647380664996			3.715	0.0006093714423343757			3.715	0.000724436767807817			3.715	0.0007710399688448482			3.715	0.0007222904899625438			3.715	0.0007761839405401308		
3.725	0.0			3.725	0.0			3.725	0.0			3.725	0.0			3.725	0.00016929155228460172			3.725	0.0002635788217001116			3.725	0.0003228408866023003			3.725	0.0003772137140336969			3.725	0.0004146174184251681			3.725	0.000458694086947485			3.725	0.0005372575212173888			3.725	0.000576418267528321			3.725	0.0006275480094863687			3.725	0.000742179725129645			3.725	0.0007512525369311148			3.725	0.0007193850267212463			3.725	0.0007787200299143881		
3.735	0.0			3.735	0.0			3.735	0.0			3.735	0.0			3.735	0.0001568625261172614			3.735	0.00024594150480721806			3.735	0.00030685594197441636			3.735	0.00037762026694489447			3.735	0.0004262095577025304			3.735	0.0004608090579278301			3.735	0.0005108019071455396			3.735	0.0005642061170950215			3.735	0.0006446377483233377			3.735	0.0007480371864031735			3.735	0.0007644814200561555			3.735	0.0007498511072943704			3.735	0.0007943665101488262		
3.745	0.0			3.745	0.0			3.745	0.0			3.745	0.0			3.745	0.00015190359049299722			3.745	0.00023784971795362317			3.745	0.00030150006252071366			3.745	0.00037887382530113917			3.745	0.0004310482238310007			3.745	0.0004599886033386074			3.745	0.0005075726234535773			3.745	0.0005649153729404341			3.745	0.0006383823037799111			3.745	0.0007362678289446541			3.745	0.0007648443660882946			3.745	0.0007541139986657504			3.745	0.0007875218852325486		
3.755	0.0			3.755	0.0			3.755	0.0			3.755	0.0			3.755	0.00016525829768144337			3.755	0.0002462429990439696			3.755	0.0003001143566636034			3.755	0.0003766394887464107			3.755	0.00042153547715438757			3.755	0.0004398307778721508			3.755	0.0005058521437601109			3.755	0.0005534256683312027			3.755	0.000588727750353112			3.755	0.0006963209159854142			3.755	0.0007497101256721905			3.755	0.0007301610010496264			3.755	0.0007659452310043934		
3.765	0.0			3.765	0.0			3.765	0.0			3.765	0.0			3.765	0.00014496823776664956			3.765	0.00025358282822445996			3.765	0.00029729527541926887			3.765	0.00036364926082510805			3.765	0.00041111310013527383			3.765	0.0004281830441394722			3.765	0.0005241444103681136			3.765	0.00056541032357181			3.765	0.0005651841481636076			3.765	0.0006439759812162692			3.765	0.0007062912057520328			3.765	0.0006999138991494029			3.765	0.0007348361020975765		
3.775	0.0			3.775	0.0			3.775	0.0			3.775	0.0			3.775	0.00017395177485316632			3.775	0.00026276456664490203			3.775	0.0003005507664288231			3.775	0.00035982688210208375			3.775	0.00039237251948165544			3.775	0.00042132376882407627			3.775	0.0005081390098485973			3.775	0.0005348111259662563			3.775	0.0005663567846183849			3.775	0.0006267435866519703			3.775	0.0006960261079907575			3.775	0.0007124276844709601			3.775	0.0007483655481232897		
3.785	0.0			3.785	0.0			3.785	0.0			3.785	0.0			3.785	0.0007171164288046276			3.785	0.0003784924629482982			3.785	0.00031393967479448386			3.785	0.00037067287441132607			3.785	0.0003899270800310686			3.785	0.000431844153639977			3.785	0.0005073084025171547			3.785	0.0005731156797957754			3.785	0.0006168900489920594			3.785	0.0006262549702123547			3.785	0.0006950436956707098			3.785	0.0007283398524320434			3.785	0.0007743679575018972		
3.795	0.0			3.795	0.0			3.795	0.0			3.795	0.0			3.795	0.0009705252761723124			3.795	0.0004314316413522476			3.795	0.00031658774389659337			3.795	0.0003742154431599668			3.795	0.0003949611486293824			3.795	0.0004481518981085614			3.795	0.0005062570596441293			3.795	0.0005731302197371431			3.795	0.000640592189451			3.795	0.0006552730953108687			3.795	0.000720840949800431			3.795	0.0007480302779242521			3.795	0.0007929504610231003		
3.805	0.0			3.805	0.0			3.805	0.0			3.805	0.0			3.805	0.0004237038538661155			3.805	0.0003170408246773283			3.805	0.00032134791025235264			3.805	0.0003679101938331037			3.805	0.0003810390063235223			3.805	0.00044116948945349384			3.805	0.0005032802487890881			3.805	0.0005641280737747282			3.805	0.0006396965790066398			3.805	0.0006672614411762332			3.805	0.0007032317049541241			3.805	0.0007272766155476795			3.805	0.000783959973685945		
3.815	0.0			3.815	0.0			3.815	0.0			3.815	0.0			3.815	0.00014314213829243837			3.815	0.00026143153718051324			3.815	0.0003126494580086319			3.815	0.0003603300295342536			3.815	0.00038115973402989286			3.815	0.0004458739936024832			3.815	0.0005224455551556733			3.815	0.0005399977947521477			3.815	0.0006070893575552187			3.815	0.0006800146252902293			3.815	0.0006983465180967001			3.815	0.0007298734785009227			3.815	0.0007943759353279403		
3.825	0.0			3.825	0.0			3.825	0.0			3.825	0.0			3.825	0.00012616770275253127			3.825	0.00024548400490712844			3.825	0.0003058245493802836			3.825	0.0003648845380891211			3.825	0.00038651115955780715			3.825	0.00044795525256379663			3.825	0.0005118975890127566			3.825	0.0005366602903275171			3.825	0.0006208742273696697			3.825	0.0007125212473945967			3.825	0.0007203522914633266			3.825	0.0007301731409618354			3.825	0.0007957085424941456		
3.835	0.0			3.835	0.0			3.835	0.0			3.835	0.0			3.835	0.00011294808556082182			3.835	0.00023880866862820404			3.835	0.00029982396853121135			3.835	0.0003843884319361097			3.835	0.00041173697311153574			3.835	0.0004572278946423513			3.835	0.0005260978126067089			3.835	0.0005448761770772592			3.835	0.000615166194317048			3.835	0.0007147322926539576			3.835	0.0007313511268470421			3.835	0.0007392657318605442			3.835	0.00081153776696837		
3.845	0.0			3.845	0.0			3.845	0.0			3.845	0.0			3.845	0.0001086209502462131			3.845	0.00023758442670172524			3.845	0.00028588004793479835			3.845	0.00036746684343109357			3.845	0.00040806227308417197			3.845	0.0004326201385456891			3.845	0.0005062243693651465			3.845	0.000555920806700384			3.845	0.0006211962588720919			3.845	0.0007128815757078716			3.845	0.0007400937482797123			3.845	0.0007457289331254037			3.845	0.0008038179899824593		
3.855	0.0			3.855	0.0			3.855	0.0			3.855	0.0			3.855	0.0001575845129458849			3.855	0.0002656841670590409			3.855	0.000290863978974636			3.855	0.0003586321034331913			3.855	0.00039077063705364635			3.855	0.0004156383406974471			3.855	0.0005060377006510278			3.855	0.0005382839639510963			3.855	0.0005936373201309972			3.855	0.0006743939503619198			3.855	0.0007035240557293981			3.855	0.0007365693654531138			3.855	0.0007996497098530607		
3.865	0.0			3.865	0.0			3.865	0.0			3.865	0.0			3.865	0.00013782790655939638			3.865	0.00026063154651511977			3.865	0.0002943816658898497			3.865	0.0003542293258983336			3.865	0.00038161464317404273			3.865	0.00041549131777964546			3.865	0.0004924399848632967			3.865	0.0005246516865046842			3.865	0.0005762078181919317			3.865	0.0006549881407389965			3.865	0.0007030420879153085			3.865	0.000751836846199169			3.865	0.0008160157818164531		
3.875	0.0			3.875	0.0			3.875	0.0			3.875	0.0			3.875	0.0001375278828488427			3.875	0.000252867039143143			3.875	0.0003019935149190031			3.875	0.0003702683769656702			3.875	0.0003812020869536664			3.875	0.00043703947469769816			3.875	0.0005178285779366736			3.875	0.0005388781829025226			3.875	0.0005737068254768214			3.875	0.000655700673613404			3.875	0.000722791220660522			3.875	0.0007782367258145305			3.875	0.0008413651108140195		
3.885	0.0			3.885	0.0			3.885	0.0			3.885	0.0			3.885	0.00010656737383124005			3.885	0.000254949770672148			3.885	0.00030577681800156905			3.885	0.000381471986449207			3.885	0.00039814510060815525			3.885	0.0004395745857904212			3.885	0.0005160520049023529			3.885	0.0005532455406540818			3.885	0.0005827196281837238			3.885	0.0006639507721658918			3.885	0.0007380162517295843			3.885	0.0007918115057462982			3.885	0.00084484934245314		
3.895	0.0			3.895	0.0			3.895	0.0			3.895	0.0			3.895	5.900913373791714e-05			3.895	0.00025275780770988595			3.895	0.00029995627405411175			3.895	0.00039054923859330767			3.895	0.00042448486803350845			3.895	0.0004543818163960952			3.895	0.0005279602726618038			3.895	0.0005726329290581524			3.895	0.0006062585133038639			3.895	0.0006728665559199708			3.895	0.0007287120457707452			3.895	0.000782540374115204			3.895	0.0008410505094125927		
3.905	0.0			3.905	0.0			3.905	0.0			3.905	0.0			3.905	5.9628167059220494e-05			3.905	0.00027375862713647483			3.905	0.0002884777928852907			3.905	0.0003693370579341599			3.905	0.00042515513622449255			3.905	0.00045851112826987713			3.905	0.0005173291043979711			3.905	0.000572727009692505			3.905	0.0006163051302077472			3.905	0.000663224031853033			3.905	0.0007199567512114866			3.905	0.0007531585341484575			3.905	0.0008230770687688296		
3.915	0.0			3.915	0.0			3.915	0.0			3.915	0.0			3.915	1.0899810098561078e-05			3.915	0.0002569012433754206			3.915	0.00028027394426052957			3.915	0.00035464248263612346			3.915	0.0004148635624801411			3.915	0.0004642960860814661			3.915	0.0005291714212126342			3.915	0.0005836012902137486			3.915	0.0006070854327777806			3.915	0.0006417538121523661			3.915	0.0007001980859020961			3.915	0.0007283903263621964			3.915	0.0008238983495065062		
3.925	0.0			3.925	0.0			3.925	0.0			3.925	0.0			3.925	1.1234195266104333e-05			3.925	0.000250195620253412			3.925	0.00027855013191684124			3.925	0.00034554043600450645			3.925	0.00038637801467862945			3.925	0.0004395850238332981			3.925	0.0005341915160514964			3.925	0.0005885480748564481			3.925	0.0005906393637068541			3.925	0.0006186203188209013			3.925	0.0006939676165704558			3.925	0.0007356427153065547			3.925	0.0008247877479901744		
3.935	0.0			3.935	0.0			3.935	0.0			3.935	0.0			3.935	2.067188371839964e-07			3.935	0.00025050019787245395			3.935	0.000286834301322969			3.935	0.00036021896597501584			3.935	0.0003907414512360434			3.935	0.0004421312406776108			3.935	0.0005501023051625778			3.935	0.0005859648560159825			3.935	0.000585889936444479			3.935	0.0006386043542763271			3.935	0.0007017067799216889			3.935	0.0007374918928986654			3.935	0.0008049572818257029		
3.945	0.0			3.945	0.0			3.945	0.0			3.945	0.0			3.945	1.2183477439762238e-06			3.945	0.0002527303559283177			3.945	0.0002896787768775298			3.945	0.000375813895411588			3.945	0.000401827730272114			3.945	0.00043599831179925796			3.945	0.0005311778229607132			3.945	0.0005728896071916307			3.945	0.0006032684379076518			3.945	0.0006605449614821296			3.945	0.000702351444784254			3.945	0.0007392967090977592			3.945	0.000807101244081875		
3.955	0.0			3.955	0.0			3.955	0.0			3.955	0.0			3.955	0.0			3.955	0.0002740237549743147			3.955	0.00030243443517933666			3.955	0.0003762609269704242			3.955	0.0004020057120767687			3.955	0.00043476247868702			3.955	0.0005310879602458343			3.955	0.0005748786583865651			3.955	0.0006252299528007688			3.955	0.000679059382496885			3.955	0.0007033379569529			3.955	0.0007374419153869428			3.955	0.0008073781375552868		
3.965	0.0			3.965	0.0			3.965	0.0			3.965	0.0			3.965	0.0			3.965	0.00027222459241115887			3.965	0.00029800319111371966			3.965	0.0003704399932994759			3.965	0.00039758284468289975			3.965	0.00042105954472524223			3.965	0.0005154659572072411			3.965	0.000592674152203312			3.965	0.0006401385915658447			3.965	0.0006629607804337015			3.965	0.0006890015645048973			3.965	0.0007378264475598866			3.965	0.000820043462310266		
3.975	0.0			3.975	0.0			3.975	0.0			3.975	0.0			3.975	0.0			3.975	0.0002666252474488049			3.975	0.00029792166357327725			3.975	0.00036281383994364634			3.975	0.000395625327776034			3.975	0.00043288526984998165			3.975	0.0005066501644829241			3.975	0.0005898696158410596			3.975	0.0006350365771099723			3.975	0.0006388064320067264			3.975	0.0006885746278574932			3.975	0.0007393613593102198			3.975	0.0008017530307777772		
3.985	0.0			3.985	0.0			3.985	0.0			3.985	0.0			3.985	0.0			3.985	0.00025937561317878493			3.985	0.00029547112549222447			3.985	0.0003692675724914782			3.985	0.0004177947351834456			3.985	0.00045051534965086324			3.985	0.0004981073458316859			3.985	0.0005749359026793611			3.985	0.0006192966272701398			3.985	0.0006243618465642921			3.985	0.0006837248123461445			3.985	0.0007423817752875013			3.985	0.0008044283178699354		
3.995	0.0			3.995	0.0			3.995	0.0			3.995	0.0			3.995	0.0			3.995	0.00024374711478988514			3.995	0.0002943106918625985			3.995	0.0003748805905042242			3.995	0.0004139640835857596			3.995	0.00044231576243835213			3.995	0.0004652016795289893			3.995	0.0005418503629751895			3.995	0.0006040975738974135			3.995	0.0006255746443270758			3.995	0.0006982080187754137			3.995	0.000728023592363876			3.995	0.0007861121132559533		
4.005	0.0			4.005	0.0			4.005	0.0			4.005	0.0			4.005	0.0			4.005	0.0002541192027712205			4.005	0.0002979203091534007			4.005	0.0003648068232500071			4.005	0.0004106515790375514			4.005	0.0004405328912444387			4.005	0.0004598057118144355			4.005	0.0005398469352586986			4.005	0.0006075832583417064			4.005	0.0006420294055269071			4.005	0.0007123183648175572			4.005	0.0007371836217157381			4.005	0.000777453271116664		
4.015	0.0			4.015	0.0			4.015	0.0			4.015	0.0			4.015	0.0			4.015	0.0002421427096427993			4.015	0.00027892995832647815			4.015	0.000340816565353103			4.015	0.00038193850244233444			4.015	0.0004284268288300808			4.015	0.000488423807770781			4.015	0.000563761142783693			4.015	0.0006131605004495856			4.015	0.000655474396399557			4.015	0.0007439252096994972			4.015	0.0007429919805698682			4.015	0.0007652736305476308		
4.025	0.0			4.025	0.0			4.025	0.0			4.025	0.0			4.025	0.0			4.025	0.0002260057295730706			4.025	0.00026054236907833154			4.025	0.00032597127915890464			4.025	0.00037369528092989486			4.025	0.0004377469848308131			4.025	0.0005171402750966584			4.025	0.0005794185194935037			4.025	0.0006272148020011957			4.025	0.0006720753249441032			4.025	0.0007506289970095121			4.025	0.0007298676461194019			4.025	0.0007289834978222478		
4.035	0.0			4.035	0.0			4.035	0.0			4.035	0.0			4.035	0.0			4.035	0.0002151926425862124			4.035	0.000250956484869409			4.035	0.0003240430862392657			4.035	0.0003722154921199778			4.035	0.0004272402724431458			4.035	0.0005200103824933483			4.035	0.0005605273355783051			4.035	0.0006099473925993566			4.035	0.0006774266821792539			4.035	0.000725164869224298			4.035	0.0007293064497731429			4.035	0.0007547965838073612		
4.045	0.0			4.045	0.0			4.045	0.0			4.045	0.0			4.045	0.0			4.045	0.0002213780877892302			4.045	0.00026200452828201734			4.045	0.00033582253057143525			4.045	0.00038560857550434666			4.045	0.00043342396878773585			4.045	0.0005230305439899551			4.045	0.0005615280058650002			4.045	0.0006127571621803739			4.045	0.0006754786501930443			4.045	0.0006946336178235679			4.045	0.0007168448150455469			4.045	0.0007695469312701782		
4.055	0.0			4.055	0.0			4.055	0.0			4.055	0.0			4.055	0.0			4.055	0.0002511096465771708			4.055	0.00028568145029606625			4.055	0.00032940907262665454			4.055	0.0003785324598624993			4.055	0.00043574591593133075			4.055	0.0005047320682736108			4.055	0.0005538593593547988			4.055	0.0006039541534402212			4.055	0.0006562559214263586			4.055	0.0006855933191808519			4.055	0.0007420103907996612			4.055	0.0007965080717913745		
4.065	0.0			4.065	0.0			4.065	0.0			4.065	0.0			4.065	0.0			4.065	0.0002595814554087038			4.065	0.00029077799420306545			4.065	0.0003282330213627773			4.065	0.00037841966537329776			4.065	0.00044970823851727483			4.065	0.0005202361114179497			4.065	0.0005522285801409809			4.065	0.0005914711876322949			4.065	0.0006546588903465261			4.065	0.0007160564031228316			4.065	0.0007760903965951049			4.065	0.0008000726787081321		
4.075	0.0			4.075	0.0			4.075	0.0			4.075	0.0			4.075	0.0			4.075	0.0002494906062288166			4.075	0.00029046934459303733			4.075	0.0003254075409963811			4.075	0.0003533730130374779			4.075	0.0004304223041115485			4.075	0.0005168666854652504			4.075	0.0005353010013042705			4.075	0.0005726661427666194			4.075	0.0006757635538688639			4.075	0.0007460272112240503			4.075	0.0007861077836675126			4.075	0.0007958417304270804		
4.085	0.0			4.085	0.0			4.085	0.0			4.085	0.0			4.085	0.0			4.085	0.00023335136947745937			4.085	0.00027879716180947566			4.085	0.0003357295199972798			4.085	0.00035687852313159754			4.085	0.00041267285072553515			4.085	0.0005125525813421637			4.085	0.000513750957074149			4.085	0.0005488672359812595			4.085	0.0006780104230329112			4.085	0.0007393197715105551			4.085	0.0007729425082492309			4.085	0.000798379295817039		
4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.0			4.095	0.00021618683290404228			4.095	0.00027256652686816874			4.095	0.0003587467470934185			4.095	0.0003680418594866223			4.095	0.00040013837650446207			4.095	0.0005122078491351511			4.095	0.0005312676635521216			4.095	0.0005756603258542845			4.095	0.0006985639021043923			4.095	0.0007400574732419587			4.095	0.0007537439721383409			4.095	0.0007878451238816095		
