E (meV)	but_OD_250K_0.29A-1	err	E (meV)	but_OD_250K_0.44A-1	err	E (meV)	but_OD_250K_0.59A-1	err	E (meV)	but_OD_250K_0.71A-1	err	E (meV)	but_OD_250K_0.84A-1	err	E (meV)	but_OD_250K_0.95A-1	err	E (meV)	but_OD_250K_1.07A-1	err	E (meV)	but_OD_250K_1.18A-1	err	E (meV)	but_OD_250K_1.29A-1	err	E (meV)	but_OD_250K_1.39A-1	err	E (meV)	but_OD_250K_1.48A-1	err	E (meV)	but_OD_250K_1.57A-1	err	E (meV)	but_OD_250K_1.65A-1	err	E (meV)	but_OD_250K_1.72A-1	err	E (meV)	but_OD_250K_1.79A-1	err	E (meV)	but_OD_250K_1.84A-1	err	E (meV)	but_OD_250K_1.89A-1	err	E (meV)	but_OD_250K_1.93A-1	err
0.05838103	1.026085	0.2665955	0.05838103	2.01736	0.3250067	0.05838103	3.674588	0.6591855	0.05838103	3.057833	0.4082566	0.05838103	3.408705	0.3880555	0.05838103	3.35571	0.3592579	0.05838103	3.781737	0.3662225	0.05838103	3.750354	0.3544404	0.05838103	3.080779	0.3288081	0.05838103	3.564286	0.3804146	0.05838103	2.780248	0.3244954	0.05838103	2.948467	0.3171269	0.05838103	2.728014	0.3212277	0.05838103	2.707354	0.3031756	0.05838103	2.111163	0.2824409	0.05838103	2.412236	0.3609636	0.05838103	1.810697	0.5603263	0.05838103	1.73618	1.097111
0.05898103	0.9609321	0.2433941	0.05898103	2.19797	0.3293633	0.05898103	3.677871	0.6650962	0.05898103	3.09103	0.4109263	0.05898103	2.988283	0.3644517	0.05898103	3.430416	0.3639836	0.05898103	3.733719	0.3632159	0.05898103	3.761043	0.3556837	0.05898103	3.019091	0.3267937	0.05898103	3.141626	0.360415	0.05898103	3.374373	0.3575432	0.05898103	3.284298	0.3391592	0.05898103	2.541186	0.3102666	0.05898103	2.5907	0.3027009	0.05898103	2.258012	0.2932629	0.05898103	2.335192	0.3554607	0.05898103	1.550359	0.4801132	0.05898103	1.118006	0.8733269
0.05958103	0.8652758	0.2374991	0.05958103	2.443546	0.3444579	0.05958103	4.137735	0.7014458	0.05958103	3.530433	0.4394307	0.05958103	3.301765	0.3837499	0.05958103	3.754698	0.3808165	0.05958103	4.036362	0.3775386	0.05958103	3.683206	0.3538025	0.05958103	3.40245	0.3515027	0.05958103	3.249269	0.3647029	0.05958103	3.101073	0.3423752	0.05958103	3.043718	0.3190093	0.05958103	2.785406	0.3268236	0.05958103	2.551283	0.2919854	0.05958103	2.159439	0.2833714	0.05958103	2.573018	0.3735768	0.05958103	1.923446	0.5173092	0.05958103	1.106938	0.8742141
0.06018103	0.7243674	0.2399546	0.06018103	2.156592	0.3263238	0.06018103	2.441514	0.5537943	0.06018103	3.728441	0.4517536	0.06018103	3.514029	0.3953924	0.06018103	3.634598	0.3746142	0.06018103	3.837089	0.3686832	0.06018103	3.538881	0.347043	0.06018103	3.514756	0.3549907	0.06018103	3.105169	0.3559506	0.06018103	3.013748	0.3397147	0.06018103	2.803971	0.3070038	0.06018103	2.838909	0.3311909	0.06018103	2.763055	0.3044177	0.06018103	2.352013	0.2955477	0.06018103	1.928912	0.3250503	0.06018103	1.986134	0.5264685	0.06018103	1.176169	0.909647
0.06078103	0.6114728	0.2229186	0.06078103	1.946773	0.3172836	0.06078103	2.787701	0.5884959	0.06078103	3.169622	0.4165423	0.06078103	3.702522	0.4053533	0.06078103	3.486667	0.3677293	0.06078103	3.295686	0.3423273	0.06078103	3.631538	0.3507934	0.06078103	3.419092	0.3475156	0.06078103	3.316249	0.3678565	0.06078103	2.935386	0.3362198	0.06078103	2.921749	0.3133457	0.06078103	2.788435	0.325906	0.06078103	2.747469	0.303706	0.06078103	2.096924	0.278562	0.06078103	1.965791	0.3282297	0.06078103	2.106911	0.5384184	0.06078103	1.621667	1.121469
0.06138103	0.8589417	0.2447239	0.06138103	1.846546	0.3073686	0.06138103	3.358654	0.6323699	0.06138103	2.459021	0.3728204	0.06138103	3.270285	0.380336	0.06138103	3.180279	0.3507134	0.06138103	3.575872	0.3563963	0.06138103	3.95506	0.3654583	0.06138103	3.506078	0.3515215	0.06138103	3.10258	0.3552981	0.06138103	3.095552	0.3424132	0.06138103	2.760104	0.303765	0.06138103	2.892664	0.3352594	0.06138103	2.680558	0.3000418	0.06138103	1.934168	0.2675328	0.06138103	2.452862	0.3647755	0.06138103	2.242342	0.5726762	0.06138103	1.249899	0.9540856
0.06198103	0.9772406	0.2434908	0.06198103	2.063191	0.3236367	0.06198103	3.074956	0.6058063	0.06198103	3.036046	0.4120297	0.06198103	3.048113	0.3678409	0.06198103	3.308527	0.3579841	0.06198103	3.787886	0.367973	0.06198103	3.592898	0.3484203	0.06198103	3.15552	0.3342467	0.06198103	3.380266	0.3713292	0.06198103	3.447632	0.3614783	0.06198103	2.784781	0.3053417	0.06198103	2.529587	0.310645	0.06198103	2.365147	0.2831681	0.06198103	2.380005	0.2981338	0.06198103	2.170409	0.3436536	0.06198103	2.434905	0.5987985	0.06198103	2.628327	1.350944
0.06258103	1.096909	0.2483475	0.06258103	2.160744	0.3257826	0.06258103	2.677011	0.5652682	0.06258103	3.007678	0.4067758	0.06258103	3.807437	0.4115351	0.06258103	3.69228	0.3792024	0.06258103	3.112758	0.3332188	0.06258103	4.001929	0.3678517	0.06258103	3.121782	0.3323312	0.06258103	2.91217	0.3492038	0.06258103	3.095785	0.3427534	0.06258103	3.027265	0.3186543	0.06258103	2.617488	0.3162001	0.06258103	2.215407	0.2777664	0.06258103	2.408559	0.3026809	0.06258103	2.021962	0.3352182	0.06258103	3.223475	0.6678924	0.06258103	2.145897	1.217341
0.06318103	0.9927777	0.2492847	0.06318103	2.054244	0.3197811	0.06318103	2.902335	0.5897252	0.06318103	2.956567	0.4034994	0.06318103	3.563962	0.3983997	0.06318103	3.711904	0.3823803	0.06318103	3.530769	0.3548662	0.06318103	3.688266	0.3534406	0.06318103	3.003714	0.3264832	0.06318103	2.873493	0.3436784	0.06318103	3.082607	0.3447697	0.06318103	2.885694	0.3115751	0.06318103	2.924711	0.3341752	0.06318103	2.7767	0.306106	0.06318103	2.218545	0.2875378	0.06318103	2.490056	0.3749899	0.06318103	2.144345	0.5635832	0.06318103	1.675162	1.074921
0.06378103	0.8903892	0.2265058	0.06378103	1.805324	0.3021633	0.06378103	3.173487	0.6174946	0.06378103	2.98111	0.4051415	0.06378103	2.920737	0.3607768	0.06378103	3.631282	0.3776049	0.06378103	3.576362	0.3572725	0.06378103	3.538612	0.3467178	0.06378103	3.011855	0.3272419	0.06378103	2.707141	0.3333456	0.06378103	2.626029	0.3193088	0.06378103	2.706684	0.3018508	0.06378103	2.471482	0.3070622	0.06378103	2.290946	0.2784197	0.06378103	2.349112	0.2989725	0.06378103	2.49795	0.3710231	0.06378103	1.749076	0.514294	0.06378103	1.830424	1.125942
0.06438103	0.9216481	0.2293154	0.06438103	1.82656	0.3010123	0.06438103	3.794286	0.6775921	0.06438103	3.252981	0.4245265	0.06438103	2.694659	0.3476795	0.06438103	3.571278	0.3741078	0.06438103	3.403307	0.3485278	0.06438103	3.411578	0.3422868	0.06438103	2.738384	0.3117092	0.06438103	2.825525	0.3398307	0.06438103	2.223937	0.2909958	0.06438103	2.624812	0.2972243	0.06438103	2.612658	0.3158662	0.06438103	2.327472	0.2843574	0.06438103	2.52742	0.3120717	0.06438103	1.987149	0.3290702	0.06438103	1.906353	0.5136817	0.06438103	2.546168	1.329286
0.06498103	1.05485	0.2354637	0.06498103	1.872483	0.3044657	0.06498103	3.475991	0.6492634	0.06498103	3.165584	0.4188209	0.06498103	2.77665	0.3535364	0.06498103	3.469056	0.3753095	0.06498103	3.361493	0.3472817	0.06498103	3.170645	0.3288527	0.06498103	3.863987	0.3708484	0.06498103	2.915511	0.3457355	0.06498103	2.359529	0.3002862	0.06498103	2.792811	0.3078471	0.06498103	2.451832	0.3070067	0.06498103	2.406537	0.2864915	0.06498103	2.220059	0.2896064	0.06498103	1.864581	0.3194167	0.06498103	1.863954	0.5082403	0.06498103	1.313614	1.035153
0.06558103	0.7888849	0.2306706	0.06558103	1.965855	0.3138434	0.06558103	2.416563	0.5383799	0.06558103	2.722094	0.3931683	0.06558103	2.822893	0.3562179	0.06558103	3.419094	0.3666113	0.06558103	3.379498	0.3475043	0.06558103	3.180918	0.3288027	0.06558103	3.766377	0.3661556	0.06558103	2.975001	0.3492688	0.06558103	2.371348	0.3007219	0.06558103	2.716921	0.3033069	0.06558103	2.674883	0.3205859	0.06558103	2.01533	0.2611574	0.06558103	2.187279	0.2858918	0.06558103	2.216131	0.3499272	0.06558103	2.221327	0.5549278	0.06558103	2.038393	1.215528
0.06618103	0.6894267	0.2289852	0.06618103	1.989502	0.322093	0.06618103	1.740711	0.4580898	0.06618103	2.944152	0.407916	0.06618103	3.308871	0.3855345	0.06618103	3.30117	0.3597058	0.06618103	3.331815	0.3457711	0.06618103	3.179655	0.3293193	0.06618103	3.081047	0.3315103	0.06618103	3.092036	0.3567255	0.06618103	2.575927	0.31389	0.06618103	2.592681	0.2964064	0.06618103	2.179218	0.291566	0.06618103	2.165199	0.2711054	0.06618103	2.650407	0.3147464	0.06618103	2.224804	0.349438	0.06618103	1.911914	0.515411	0.06618103	2.59656	1.349636
0.06678103	0.6954687	0.202549	0.06678103	1.447791	0.2919501	0.06678103	2.044869	0.4959895	0.06678103	2.958082	0.4131054	0.06678103	3.531568	0.3983986	0.06678103	3.270125	0.3585225	0.06678103	3.360228	0.347562	0.06678103	3.318164	0.3377869	0.06678103	2.767287	0.3141948	0.06678103	3.289028	0.3685401	0.06678103	2.677221	0.3226427	0.06678103	2.707128	0.3030886	0.06678103	2.53079	0.3146346	0.06678103	2.191005	0.2726112	0.06678103	2.447463	0.3027333	0.06678103	2.058325	0.3356854	0.06678103	1.872261	0.5102631	0.06678103	0.7394209	0.7183093
0.06738103	0.7333782	0.2218026	0.06738103	1.376858	0.3060216	0.06738103	2.620397	0.5617218	0.06738103	2.686478	0.395395	0.06738103	3.48269	0.3952358	0.06738103	2.998502	0.3429195	0.06738103	3.253826	0.3418146	0.06738103	3.438419	0.3453113	0.06738103	2.968455	0.3255284	0.06738103	3.281306	0.3679813	0.06738103	2.826007	0.3322323	0.06738103	2.451838	0.2882416	0.06738103	2.499977	0.3098436	0.06738103	2.421733	0.2874	0.06738103	2.297945	0.2931417	0.06738103	2.202206	0.3472086	0.06738103	2.031762	0.5314768	0.06738103	1.162386	0.898719
0.06798103	1.377016	0.2726326	0.06798103	1.809478	0.3396125	0.06798103	2.201436	0.5157597	0.06798103	2.580226	0.3791644	0.06798103	3.463006	0.3944801	0.06798103	3.338293	0.3653445	0.06798103	3.30951	0.3453097	0.06798103	3.464787	0.3478459	0.06798103	3.447049	0.3511634	0.06798103	3.212285	0.3639427	0.06798103	2.693369	0.3220196	0.06798103	2.478801	0.2904279	0.06798103	2.224415	0.2925412	0.06798103	2.324356	0.2823301	0.06798103	1.864191	0.2641848	0.06798103	1.926714	0.3283436	0.06798103	1.593957	0.4714304	0.06798103	1.09937	0.872862
0.06858103	1.066751	0.2556911	0.06858103	2.003626	0.3368461	0.06858103	2.029987	0.4952407	0.06858103	2.941606	0.4041461	0.06858103	2.858464	0.3588495	0.06858103	3.32739	0.3626733	0.06858103	3.010161	0.3292218	0.06858103	2.968045	0.3198613	0.06858103	3.553816	0.3565596	0.06858103	3.447269	0.3770002	0.06858103	2.810831	0.3286209	0.06858103	2.443541	0.2892923	0.06858103	2.574772	0.3148412	0.06858103	1.959222	0.2583333	0.06858103	2.338572	0.2961532	0.06858103	1.911117	0.3307114	0.06858103	1.413948	0.4440633	0.06858103	0.7722473	0.7317369
0.06918103	1.187603	0.2498841	0.06918103	2.019967	0.3213522	0.06918103	2.852569	0.5879318	0.06918103	2.363148	0.3636414	0.06918103	3.043915	0.3710871	0.06918103	2.887635	0.3367401	0.06918103	3.260984	0.3426399	0.06918103	3.204233	0.3330122	0.06918103	3.223581	0.342383	0.06918103	2.916275	0.3525548	0.06918103	2.40622	0.3097039	0.06918103	2.656909	0.3089066	0.06918103	2.526495	0.3122458	0.06918103	1.823827	0.2495163	0.06918103	1.712368	0.2540372	0.06918103	1.947199	0.3273304	0.06918103	1.907779	0.5160278	0.06918103	1.408402	0.9900224
0.06978103	0.9540216	0.2325379	0.06978103	1.732026	0.2944602	0.06978103	2.695938	0.5737958	0.06978103	2.163	0.3508065	0.06978103	2.911733	0.3620236	0.06978103	3.081158	0.3477548	0.06978103	2.938266	0.3251093	0.06978103	3.283831	0.3386718	0.06978103	2.912334	0.3249421	0.06978103	2.524725	0.3292216	0.06978103	2.50594	0.3102629	0.06978103	2.813175	0.3122742	0.06978103	2.245978	0.297012	0.06978103	2.128984	0.2723194	0.06978103	1.849825	0.265356	0.06978103	1.998909	0.3316683	0.06978103	1.983742	0.5263161	0.06978103	3.284404	1.514475
0.07038103	0.800852	0.2129145	0.07038103	1.515573	0.2754014	0.07038103	2.653738	0.5673696	0.07038103	2.435493	0.3749453	0.07038103	3.455455	0.395271	0.07038103	3.089675	0.3484163	0.07038103	3.171394	0.3383477	0.07038103	2.997303	0.3204951	0.07038103	2.816434	0.3187468	0.07038103	2.772015	0.3392121	0.07038103	2.330915	0.2993884	0.07038103	3.020088	0.3206636	0.07038103	2.208002	0.2944641	0.07038103	2.228912	0.282371	0.07038103	1.837148	0.2664873	0.07038103	2.238306	0.352208	0.07038103	2.37426	0.5761713	0.07038103	2.860927	1.41964
0.07098103	0.6264884	0.2259132	0.07098103	1.943506	0.3114252	0.07098103	3.174141	0.6201811	0.07098103	2.541095	0.3780095	0.07098103	3.37495	0.3928247	0.07098103	2.855013	0.3354529	0.07098103	3.355609	0.3488717	0.07098103	3.02207	0.3221036	0.07098103	2.649718	0.308953	0.07098103	2.766163	0.3388861	0.07098103	2.373844	0.3024971	0.07098103	2.52601	0.2960273	0.07098103	2.174065	0.2903393	0.07098103	1.96259	0.2601323	0.07098103	1.823575	0.2637927	0.07098103	2.181257	0.3494646	0.07098103	2.403105	0.5803434	0.07098103	2.180496	1.242766
0.07158103	0.6096524	0.2334908	0.07158103	1.976886	0.311872	0.07158103	2.410752	0.5413703	0.07158103	2.094369	0.3427852	0.07158103	3.192821	0.3835862	0.07158103	2.353448	0.3043831	0.07158103	2.831507	0.3199514	0.07158103	2.618621	0.2996733	0.07158103	2.899104	0.3233956	0.07158103	2.831641	0.3425793	0.07158103	2.378231	0.3025648	0.07158103	1.945891	0.2596448	0.07158103	1.973947	0.2815072	0.07158103	2.222753	0.276205	0.07158103	2.165781	0.285655	0.07158103	2.247807	0.3531308	0.07158103	2.076383	0.5392577	0.07158103	1.406194	0.9983082
0.07218103	0.7569703	0.2565727	0.07218103	1.724227	0.2985787	0.07218103	2.826497	0.5919401	0.07218103	2.568525	0.3811976	0.07218103	2.769463	0.3564989	0.07218103	2.393993	0.3125944	0.07218103	3.413166	0.3519296	0.07218103	2.494697	0.293201	0.07218103	2.63712	0.3092794	0.07218103	2.684724	0.3341213	0.07218103	2.506506	0.3115314	0.07218103	2.049325	0.2665103	0.07218103	2.172373	0.2929792	0.07218103	1.8917	0.254793	0.07218103	1.940357	0.2709874	0.07218103	1.962034	0.329863	0.07218103	1.294826	0.4274168	0.07218103	0.2387275	0.5545595
0.07278103	0.6766203	0.2188877	0.07278103	1.423505	0.280063	0.07278103	3.026691	0.6065735	0.07278103	2.487584	0.3728434	0.07278103	2.651204	0.3469843	0.07278103	2.829941	0.3346773	0.07278103	3.414381	0.351516	0.07278103	3.054798	0.3244057	0.07278103	2.985587	0.3285693	0.07278103	2.545615	0.3247862	0.07278103	2.90944	0.3351566	0.07278103	2.65523	0.3058049	0.07278103	2.374035	0.3029116	0.07278103	1.874219	0.2532925	0.07278103	1.973628	0.2737243	0.07278103	1.974603	0.3305762	0.07278103	1.571164	0.4692739	0.07278103	1.752021	1.144828
0.07338103	0.6763586	0.2171023	0.07338103	1.451716	0.2734982	0.07338103	2.408705	0.5418651	0.07338103	2.250744	0.3551231	0.07338103	2.556736	0.3405349	0.07338103	2.764822	0.3316007	0.07338103	3.395156	0.3508529	0.07338103	2.781842	0.3126376	0.07338103	3.022671	0.3311828	0.07338103	2.827856	0.3429445	0.07338103	2.764952	0.3282397	0.07338103	2.629674	0.3057503	0.07338103	2.446743	0.3082768	0.07338103	2.177293	0.2759372	0.07338103	1.960765	0.2747494	0.07338103	2.305308	0.3581438	0.07338103	1.48907	0.4572833	0.07338103	3.030562	1.462197
0.07398103	0.7517414	0.222834	0.07398103	1.541656	0.2844346	0.07398103	2.028261	0.4976781	0.07398103	2.336224	0.3629004	0.07398103	2.426142	0.3320376	0.07398103	2.780682	0.3319685	0.07398103	3.176112	0.3399517	0.07398103	2.697044	0.305416	0.07398103	3.310459	0.3468388	0.07398103	2.476714	0.3221026	0.07398103	2.612941	0.3188206	0.07398103	2.306345	0.2863542	0.07398103	2.415227	0.3072641	0.07398103	2.267632	0.2824776	0.07398103	1.985778	0.2785369	0.07398103	2.092132	0.3425115	0.07398103	1.258338	0.4212532	0.07398103	2.399629	1.30132
0.07458103	0.8294727	0.2524364	0.07458103	1.668407	0.305136	0.07458103	1.846537	0.4749775	0.07458103	2.334167	0.3636715	0.07458103	2.827858	0.358812	0.07458103	2.825056	0.3355759	0.07458103	2.752791	0.3172212	0.07458103	2.802724	0.3116584	0.07458103	3.157199	0.3412233	0.07458103	2.560713	0.3312555	0.07458103	2.524449	0.3132121	0.07458103	2.22572	0.2800873	0.07458103	2.408348	0.3067502	0.07458103	2.352232	0.2873148	0.07458103	2.058056	0.2799501	0.07458103	1.94681	0.336196	0.07458103	1.477628	0.4570066	0.07458103	2.10227	1.217676
0.07518103	0.8541238	0.2385876	0.07518103	1.503422	0.2966816	0.07518103	1.710702	0.4574436	0.07518103	2.750083	0.3941034	0.07518103	2.857961	0.3608591	0.07518103	2.824042	0.335268	0.07518103	3.170442	0.340652	0.07518103	3.213084	0.3369273	0.07518103	3.203255	0.3423227	0.07518103	2.785434	0.34377	0.07518103	2.489888	0.3112277	0.07518103	2.208269	0.2797274	0.07518103	2.442235	0.3084731	0.07518103	2.241754	0.2802807	0.07518103	1.81796	0.2630796	0.07518103	1.642403	0.3055818	0.07518103	1.465632	0.470251	0.07518103	2.121797	1.22605
0.07578103	0.765254	0.2177099	0.07578103	1.149289	0.2757266	0.07578103	2.159735	0.5140714	0.07578103	2.612591	0.3842451	0.07578103	2.93343	0.3657212	0.07578103	2.768972	0.3380667	0.07578103	3.323658	0.3482617	0.07578103	2.695435	0.3067229	0.07578103	2.831427	0.3206716	0.07578103	2.596377	0.3302956	0.07578103	2.738146	0.3302621	0.07578103	2.183011	0.2768732	0.07578103	1.953275	0.2757468	0.07578103	2.444159	0.2913324	0.07578103	2.150852	0.2861322	0.07578103	1.907068	0.3319554	0.07578103	1.394666	0.47788	0.07578103	1.466955	1.01966
0.07638103	0.6220907	0.2162088	0.07638103	1.227386	0.2740576	0.07638103	2.422554	0.5445756	0.07638103	2.57319	0.3808859	0.07638103	2.948887	0.3666327	0.07638103	2.883548	0.3391852	0.07638103	2.97112	0.3293319	0.07638103	2.752875	0.3088877	0.07638103	3.400768	0.351659	0.07638103	2.284187	0.3149641	0.07638103	2.387419	0.3066436	0.07638103	2.372329	0.2859758	0.07638103	2.000719	0.2794961	0.07638103	2.650959	0.3028033	0.07638103	1.952438	0.2725887	0.07638103	1.848167	0.3265603	0.07638103	1.662166	0.4846966	0.07638103	0.6274138	0.6607418
0.07698103	0.7791595	0.2415418	0.07698103	1.446607	0.2753123	0.07698103	2.75332	0.5807776	0.07698103	2.527065	0.378609	0.07698103	2.371867	0.3288828	0.07698103	2.819707	0.3375993	0.07698103	3.064355	0.3345098	0.07698103	2.777068	0.3104753	0.07698103	3.442151	0.3536331	0.07698103	2.649839	0.3329714	0.07698103	2.189469	0.2920747	0.07698103	2.322801	0.2828677	0.07698103	1.756243	0.2618731	0.07698103	2.01672	0.2664678	0.07698103	1.603884	0.2471776	0.07698103	2.079872	0.3422542	0.07698103	2.407104	0.5838095	0.07698103	1.279112	0.9523352
0.07758103	0.7792508	0.224962	0.07758103	1.728749	0.3021763	0.07758103	2.218212	0.5217753	0.07758103	1.825592	0.320832	0.07758103	2.193932	0.3166132	0.07758103	2.903771	0.3432261	0.07758103	2.822326	0.3238216	0.07758103	3.012427	0.3241337	0.07758103	2.990949	0.329967	0.07758103	2.929934	0.3502216	0.07758103	2.367099	0.3040448	0.07758103	2.330822	0.2837084	0.07758103	2.209786	0.2942576	0.07758103	2.173656	0.2774396	0.07758103	1.740787	0.2634617	0.07758103	1.973408	0.3332334	0.07758103	2.543418	0.6009265	0.07758103	1.362611	0.9870172
0.07818103	0.518491	0.2003669	0.07818103	1.778787	0.3021767	0.07818103	1.95346	0.4907483	0.07818103	2.29596	0.3604238	0.07818103	2.142745	0.317271	0.07818103	2.641362	0.3284514	0.07818103	2.509655	0.3061704	0.07818103	3.149528	0.3312995	0.07818103	2.66031	0.3115168	0.07818103	3.008645	0.3557309	0.07818103	2.252039	0.2968449	0.07818103	2.103171	0.2696079	0.07818103	2.243952	0.2972374	0.07818103	2.309215	0.2827282	0.07818103	1.888418	0.2752012	0.07818103	1.911386	0.3275009	0.07818103	2.166708	0.5546548	0.07818103	2.022579	1.203015
0.07878103	0.6813169	0.2234191	0.07878103	1.852106	0.3023744	0.07878103	2.27079	0.5334852	0.07878103	2.704793	0.3918023	0.07878103	2.30189	0.3279735	0.07878103	2.351435	0.3105441	0.07878103	2.61254	0.3098643	0.07878103	2.947086	0.3204378	0.07878103	2.357236	0.2940559	0.07878103	2.831364	0.3462613	0.07878103	2.394682	0.3062851	0.07878103	2.206153	0.2764154	0.07878103	2.252853	0.2984115	0.07878103	1.780496	0.2493316	0.07878103	1.819108	0.2646409	0.07878103	2.023249	0.3368055	0.07878103	1.942648	0.5258894	0.07878103	1.475817	1.028054
0.07938103	0.5264543	0.1877093	0.07938103	1.875568	0.3084789	0.07938103	1.904873	0.4853162	0.07938103	2.609381	0.3849847	0.07938103	2.527185	0.3408441	0.07938103	2.433331	0.3133641	0.07938103	2.322314	0.291913	0.07938103	2.611524	0.30164	0.07938103	2.817519	0.3211739	0.07938103	2.964649	0.3550224	0.07938103	2.63583	0.322103	0.07938103	2.381356	0.2909064	0.07938103	2.186525	0.2932171	0.07938103	2.07371	0.2751019	0.07938103	1.807883	0.2630008	0.07938103	1.819574	0.3198252	0.07938103	1.72256	0.4955865	0.07938103	0.7368184	0.7245962
0.07998103	0.7115666	0.2351086	0.07998103	1.39744	0.2919948	0.07998103	1.839586	0.4766584	0.07998103	1.972454	0.3557672	0.07998103	3.152076	0.381366	0.07998103	2.717173	0.3312817	0.07998103	2.479044	0.3018258	0.07998103	2.457065	0.2962385	0.07998103	2.655803	0.3118981	0.07998103	2.441167	0.3212197	0.07998103	2.433191	0.3090465	0.07998103	2.596727	0.3056181	0.07998103	2.17957	0.2950799	0.07998103	2.071705	0.2719997	0.07998103	1.824991	0.2655347	0.07998103	1.580062	0.2983973	0.07998103	2.272994	0.6131961	0.07998103	0.6053331	0.7025917
0.08058103	0.8173516	0.2169916	0.08058103	1.224937	0.2867295	0.08058103	2.486356	0.5547849	0.08058103	2.470666	0.375001	0.08058103	2.298762	0.3257251	0.08058103	2.657443	0.3306774	0.08058103	2.606916	0.3097367	0.08058103	2.614308	0.3056057	0.08058103	2.498235	0.3030469	0.08058103	2.671402	0.3357826	0.08058103	2.35198	0.3040179	0.08058103	2.293452	0.2825707	0.08058103	2.241071	0.302585	0.08058103	2.214985	0.2819444	0.08058103	1.634323	0.2529005	0.08058103	1.575227	0.2993251	0.08058103	2.419965	0.6286407	0.08058103	0.3316011	0.6360067
0.08118103	0.7717261	0.2207831	0.08118103	1.268825	0.2774598	0.08118103	2.561515	0.5656164	0.08118103	2.030283	0.3449503	0.08118103	2.401578	0.3330585	0.08118103	2.292199	0.3038922	0.08118103	2.914538	0.3278051	0.08118103	2.460385	0.2965208	0.08118103	2.428834	0.2987582	0.08118103	2.351186	0.3152238	0.08118103	2.485696	0.3127123	0.08118103	2.118416	0.2732843	0.08118103	2.295491	0.3049988	0.08118103	2.014707	0.2656662	0.08118103	1.584901	0.247303	0.08118103	1.939758	0.3314879	0.08118103	2.242065	0.5672661	0.08118103	1.223619	0.9352176
0.08178103	0.6986889	0.2258569	0.08178103	1.361524	0.2747921	0.08178103	2.091403	0.5126868	0.08178103	2.374514	0.3741788	0.08178103	2.457698	0.3379846	0.08178103	2.17852	0.2966748	0.08178103	3.097118	0.3385707	0.08178103	2.364335	0.2890907	0.08178103	2.457177	0.3016127	0.08178103	2.156224	0.301919	0.08178103	2.35523	0.3050866	0.08178103	2.506547	0.2981782	0.08178103	2.093306	0.2905733	0.08178103	1.890373	0.256738	0.08178103	1.739558	0.2602381	0.08178103	2.336393	0.362973	0.08178103	2.102877	0.5483449	0.08178103	2.367129	1.305591
